"ray/tune/info/num_steps_sampled","planning_num_data: 75000 - _step","planning_num_data: 75000 - _step__MIN","planning_num_data: 75000 - _step__MAX","planning_num_data: 75000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 75000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 75000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 7500 - _step","planning_num_data: 7500 - _step__MIN","planning_num_data: 7500 - _step__MAX","planning_num_data: 7500 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 7500 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 7500 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 500 - _step","planning_num_data: 500 - _step__MIN","planning_num_data: 500 - _step__MAX","planning_num_data: 500 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 500 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 500 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 30000 - _step","planning_num_data: 30000 - _step__MIN","planning_num_data: 30000 - _step__MAX","planning_num_data: 30000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 30000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 30000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 20000 - _step","planning_num_data: 20000 - _step__MIN","planning_num_data: 20000 - _step__MAX","planning_num_data: 20000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 20000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 20000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 2000 - _step","planning_num_data: 2000 - _step__MIN","planning_num_data: 2000 - _step__MAX","planning_num_data: 2000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 2000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 2000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 15000 - _step","planning_num_data: 15000 - _step__MIN","planning_num_data: 15000 - _step__MAX","planning_num_data: 15000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 15000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 15000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 100000 - _step","planning_num_data: 100000 - _step__MIN","planning_num_data: 100000 - _step__MAX","planning_num_data: 100000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 100000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 100000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 10000 - _step","planning_num_data: 10000 - _step__MIN","planning_num_data: 10000 - _step__MAX","planning_num_data: 10000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 10000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 10000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 1000 - _step","planning_num_data: 1000 - _step__MIN","planning_num_data: 1000 - _step__MAX","planning_num_data: 1000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 1000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 1000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX"
"11400","113","113","113","0.9100000262260437","0.9100000262260437","0.9100000262260437","113","113","113","0.9200000166893005","0.9200000166893005","0.9200000166893005","113","113","113","0.47999998927116394","0.47999998927116394","0.47999998927116394","113","113","113","0.8500000238418579","0.8500000238418579","0.8500000238418579","113","113","113","0.800000011920929","0.800000011920929","0.800000011920929","113","113","113","0.7400000095367432","0.7400000095367432","0.7400000095367432","113","113","113","0.6299999952316284","0.6299999952316284","0.6299999952316284","113","113","113","0.7900000214576721","0.7900000214576721","0.7900000214576721","113","113","113","0.7300000190734863","0.7300000190734863","0.7300000190734863","113","113","113","0.5899999737739563","0.5899999737739563","0.5899999737739563"
"11500","114","114","114","0.9300000071525574","0.9300000071525574","0.9300000071525574","114","114","114","0.7400000095367432","0.7400000095367432","0.7400000095367432","114","114","114","0.47999998927116394","0.47999998927116394","0.47999998927116394","114","114","114","0.8500000238418579","0.8500000238418579","0.8500000238418579","114","114","114","0.8399999737739563","0.8399999737739563","0.8399999737739563","114","114","114","0.7599999904632568","0.7599999904632568","0.7599999904632568","114","114","114","0.7699999809265137","0.7699999809265137","0.7699999809265137","114","114","114","0.8799999952316284","0.8799999952316284","0.8799999952316284","114","114","114","0.7900000214576721","0.7900000214576721","0.7900000214576721","114","114","114","0.6700000166893005","0.6700000166893005","0.6700000166893005"
"11600","115","115","115","0.8799999952316284","0.8799999952316284","0.8799999952316284","115","115","115","0.7400000095367432","0.7400000095367432","0.7400000095367432","115","115","115","0.44999998807907104","0.44999998807907104","0.44999998807907104","115","115","115","0.8399999737739563","0.8399999737739563","0.8399999737739563","115","115","115","0.8700000047683716","0.8700000047683716","0.8700000047683716","115","115","115","0.8500000238418579","0.8500000238418579","0.8500000238418579","115","115","115","0.7900000214576721","0.7900000214576721","0.7900000214576721","115","115","115","0.8799999952316284","0.8799999952316284","0.8799999952316284","115","115","115","0.6800000071525574","0.6800000071525574","0.6800000071525574","115","115","115","0.6200000047683716","0.6200000047683716","0.6200000047683716"
"11700","116","116","116","0.9399999976158142","0.9399999976158142","0.9399999976158142","116","116","116","0.6700000166893005","0.6700000166893005","0.6700000166893005","116","116","116","0.4099999964237213","0.4099999964237213","0.4099999964237213","116","116","116","0.7599999904632568","0.7599999904632568","0.7599999904632568","116","116","116","0.8799999952316284","0.8799999952316284","0.8799999952316284","116","116","116","0.8700000047683716","0.8700000047683716","0.8700000047683716","116","116","116","0.7400000095367432","0.7400000095367432","0.7400000095367432","116","116","116","0.9700000286102295","0.9700000286102295","0.9700000286102295","116","116","116","0.7300000190734863","0.7300000190734863","0.7300000190734863","116","116","116","0.5799999833106995","0.5799999833106995","0.5799999833106995"
"11800","117","117","117","0.8999999761581421","0.8999999761581421","0.8999999761581421","117","117","117","0.8199999928474426","0.8199999928474426","0.8199999928474426","117","117","117","0.41999998688697815","0.41999998688697815","0.41999998688697815","117","117","117","0.7599999904632568","0.7599999904632568","0.7599999904632568","117","117","117","0.8100000023841858","0.8100000023841858","0.8100000023841858","117","117","117","0.8299999833106995","0.8299999833106995","0.8299999833106995","117","117","117","0.8100000023841858","0.8100000023841858","0.8100000023841858","117","117","117","0.9800000190734863","0.9800000190734863","0.9800000190734863","117","117","117","0.6499999761581421","0.6499999761581421","0.6499999761581421","117","117","117","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"11900","118","118","118","0.9100000262260437","0.9100000262260437","0.9100000262260437","118","118","118","0.8399999737739563","0.8399999737739563","0.8399999737739563","118","118","118","0.3799999952316284","0.3799999952316284","0.3799999952316284","118","118","118","0.8399999737739563","0.8399999737739563","0.8399999737739563","118","118","118","0.8799999952316284","0.8799999952316284","0.8799999952316284","118","118","118","0.8199999928474426","0.8199999928474426","0.8199999928474426","118","118","118","0.8199999928474426","0.8199999928474426","0.8199999928474426","118","118","118","0.9599999785423279","0.9599999785423279","0.9599999785423279","118","118","118","0.7099999785423279","0.7099999785423279","0.7099999785423279","118","118","118","0.5","0.5","0.5"
"12000","119","119","119","0.9300000071525574","0.9300000071525574","0.9300000071525574","119","119","119","0.7799999713897705","0.7799999713897705","0.7799999713897705","119","119","119","0.5699999928474426","0.5699999928474426","0.5699999928474426","119","119","119","0.8199999928474426","0.8199999928474426","0.8199999928474426","119","119","119","0.8299999833106995","0.8299999833106995","0.8299999833106995","119","119","119","0.8799999952316284","0.8799999952316284","0.8799999952316284","119","119","119","0.9100000262260437","0.9100000262260437","0.9100000262260437","119","119","119","0.949999988079071","0.949999988079071","0.949999988079071","119","119","119","0.699999988079071","0.699999988079071","0.699999988079071","119","119","119","0.6700000166893005","0.6700000166893005","0.6700000166893005"
"12100","120","120","120","0.949999988079071","0.949999988079071","0.949999988079071","120","120","120","0.8700000047683716","0.8700000047683716","0.8700000047683716","120","120","120","0.7300000190734863","0.7300000190734863","0.7300000190734863","120","120","120","0.8799999952316284","0.8799999952316284","0.8799999952316284","120","120","120","0.8799999952316284","0.8799999952316284","0.8799999952316284","120","120","120","0.8500000238418579","0.8500000238418579","0.8500000238418579","120","120","120","0.9100000262260437","0.9100000262260437","0.9100000262260437","120","120","120","0.9300000071525574","0.9300000071525574","0.9300000071525574","120","120","120","0.7099999785423279","0.7099999785423279","0.7099999785423279","120","120","120","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"12200","121","121","121","0.9700000286102295","0.9700000286102295","0.9700000286102295","121","121","121","0.8899999856948853","0.8899999856948853","0.8899999856948853","121","121","121","0.7699999809265137","0.7699999809265137","0.7699999809265137","121","121","121","0.7900000214576721","0.7900000214576721","0.7900000214576721","121","121","121","0.7900000214576721","0.7900000214576721","0.7900000214576721","121","121","121","0.8600000143051147","0.8600000143051147","0.8600000143051147","121","121","121","1","1","1","121","121","121","0.9399999976158142","0.9399999976158142","0.9399999976158142","121","121","121","0.6299999952316284","0.6299999952316284","0.6299999952316284","121","121","121","0.7099999785423279","0.7099999785423279","0.7099999785423279"
"12300","122","122","122","0.949999988079071","0.949999988079071","0.949999988079071","122","122","122","0.9200000166893005","0.9200000166893005","0.9200000166893005","122","122","122","0.7200000286102295","0.7200000286102295","0.7200000286102295","122","122","122","0.8799999952316284","0.8799999952316284","0.8799999952316284","122","122","122","0.8700000047683716","0.8700000047683716","0.8700000047683716","122","122","122","0.9100000262260437","0.9100000262260437","0.9100000262260437","122","122","122","0.8500000238418579","0.8500000238418579","0.8500000238418579","122","122","122","0.9599999785423279","0.9599999785423279","0.9599999785423279","122","122","122","0.699999988079071","0.699999988079071","0.699999988079071","122","122","122","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"12400","123","123","123","0.9399999976158142","0.9399999976158142","0.9399999976158142","123","123","123","0.9300000071525574","0.9300000071525574","0.9300000071525574","123","123","123","0.7900000214576721","0.7900000214576721","0.7900000214576721","123","123","123","0.9700000286102295","0.9700000286102295","0.9700000286102295","123","123","123","0.8799999952316284","0.8799999952316284","0.8799999952316284","123","123","123","0.8899999856948853","0.8899999856948853","0.8899999856948853","123","123","123","0.7400000095367432","0.7400000095367432","0.7400000095367432","123","123","123","0.9399999976158142","0.9399999976158142","0.9399999976158142","123","123","123","0.800000011920929","0.800000011920929","0.800000011920929","123","123","123","0.7099999785423279","0.7099999785423279","0.7099999785423279"
"12500","124","124","124","0.9800000190734863","0.9800000190734863","0.9800000190734863","124","124","124","0.9599999785423279","0.9599999785423279","0.9599999785423279","124","124","124","0.75","0.75","0.75","124","124","124","0.949999988079071","0.949999988079071","0.949999988079071","124","124","124","0.8899999856948853","0.8899999856948853","0.8899999856948853","124","124","124","0.9700000286102295","0.9700000286102295","0.9700000286102295","124","124","124","0.800000011920929","0.800000011920929","0.800000011920929","124","124","124","0.9100000262260437","0.9100000262260437","0.9100000262260437","124","124","124","0.8199999928474426","0.8199999928474426","0.8199999928474426","124","124","124","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"12600","125","125","125","0.9700000286102295","0.9700000286102295","0.9700000286102295","125","125","125","0.9599999785423279","0.9599999785423279","0.9599999785423279","125","125","125","0.7300000190734863","0.7300000190734863","0.7300000190734863","125","125","125","0.8999999761581421","0.8999999761581421","0.8999999761581421","125","125","125","0.9700000286102295","0.9700000286102295","0.9700000286102295","125","125","125","0.9300000071525574","0.9300000071525574","0.9300000071525574","125","125","125","0.7400000095367432","0.7400000095367432","0.7400000095367432","125","125","125","0.9399999976158142","0.9399999976158142","0.9399999976158142","125","125","125","0.8500000238418579","0.8500000238418579","0.8500000238418579","125","125","125","0.800000011920929","0.800000011920929","0.800000011920929"
"12700","126","126","126","0.9800000190734863","0.9800000190734863","0.9800000190734863","126","126","126","0.8999999761581421","0.8999999761581421","0.8999999761581421","126","126","126","0.7400000095367432","0.7400000095367432","0.7400000095367432","126","126","126","0.9300000071525574","0.9300000071525574","0.9300000071525574","126","126","126","0.9599999785423279","0.9599999785423279","0.9599999785423279","126","126","126","0.9700000286102295","0.9700000286102295","0.9700000286102295","126","126","126","0.7400000095367432","0.7400000095367432","0.7400000095367432","126","126","126","0.949999988079071","0.949999988079071","0.949999988079071","126","126","126","0.800000011920929","0.800000011920929","0.800000011920929","126","126","126","0.7699999809265137","0.7699999809265137","0.7699999809265137"
"12800","127","127","127","0.949999988079071","0.949999988079071","0.949999988079071","127","127","127","0.9100000262260437","0.9100000262260437","0.9100000262260437","127","127","127","0.8199999928474426","0.8199999928474426","0.8199999928474426","127","127","127","0.8999999761581421","0.8999999761581421","0.8999999761581421","127","127","127","0.9200000166893005","0.9200000166893005","0.9200000166893005","127","127","127","0.9700000286102295","0.9700000286102295","0.9700000286102295","127","127","127","0.8100000023841858","0.8100000023841858","0.8100000023841858","127","127","127","0.9300000071525574","0.9300000071525574","0.9300000071525574","127","127","127","0.9100000262260437","0.9100000262260437","0.9100000262260437","127","127","127","0.7599999904632568","0.7599999904632568","0.7599999904632568"
"12900","128","128","128","0.9200000166893005","0.9200000166893005","0.9200000166893005","128","128","128","0.9599999785423279","0.9599999785423279","0.9599999785423279","128","128","128","0.7799999713897705","0.7799999713897705","0.7799999713897705","128","128","128","0.9800000190734863","0.9800000190734863","0.9800000190734863","128","128","128","0.9800000190734863","0.9800000190734863","0.9800000190734863","128","128","128","0.9800000190734863","0.9800000190734863","0.9800000190734863","128","128","128","0.7300000190734863","0.7300000190734863","0.7300000190734863","128","128","128","0.9700000286102295","0.9700000286102295","0.9700000286102295","128","128","128","0.9399999976158142","0.9399999976158142","0.9399999976158142","128","128","128","0.8600000143051147","0.8600000143051147","0.8600000143051147"
"13000","129","129","129","0.7900000214576721","0.7900000214576721","0.7900000214576721","129","129","129","0.9399999976158142","0.9399999976158142","0.9399999976158142","129","129","129","0.75","0.75","0.75","129","129","129","0.9200000166893005","0.9200000166893005","0.9200000166893005","129","129","129","0.949999988079071","0.949999988079071","0.949999988079071","129","129","129","0.9599999785423279","0.9599999785423279","0.9599999785423279","129","129","129","0.8100000023841858","0.8100000023841858","0.8100000023841858","129","129","129","0.9700000286102295","0.9700000286102295","0.9700000286102295","129","129","129","0.9200000166893005","0.9200000166893005","0.9200000166893005","129","129","129","0.8100000023841858","0.8100000023841858","0.8100000023841858"
"13100","130","130","130","0.9700000286102295","0.9700000286102295","0.9700000286102295","130","130","130","0.9700000286102295","0.9700000286102295","0.9700000286102295","130","130","130","0.8199999928474426","0.8199999928474426","0.8199999928474426","130","130","130","0.8999999761581421","0.8999999761581421","0.8999999761581421","130","130","130","0.9700000286102295","0.9700000286102295","0.9700000286102295","130","130","130","0.9800000190734863","0.9800000190734863","0.9800000190734863","130","130","130","0.9599999785423279","0.9599999785423279","0.9599999785423279","130","130","130","0.9200000166893005","0.9200000166893005","0.9200000166893005","130","130","130","0.8899999856948853","0.8899999856948853","0.8899999856948853","130","130","130","0.8399999737739563","0.8399999737739563","0.8399999737739563"
"13200","131","131","131","0.9700000286102295","0.9700000286102295","0.9700000286102295","131","131","131","0.9399999976158142","0.9399999976158142","0.9399999976158142","131","131","131","0.8299999833106995","0.8299999833106995","0.8299999833106995","131","131","131","0.9700000286102295","0.9700000286102295","0.9700000286102295","131","131","131","0.9700000286102295","0.9700000286102295","0.9700000286102295","131","131","131","0.9800000190734863","0.9800000190734863","0.9800000190734863","131","131","131","0.9800000190734863","0.9800000190734863","0.9800000190734863","131","131","131","1","1","1","131","131","131","0.9100000262260437","0.9100000262260437","0.9100000262260437","131","131","131","0.8799999952316284","0.8799999952316284","0.8799999952316284"
"13300","132","132","132","0.9700000286102295","0.9700000286102295","0.9700000286102295","132","132","132","0.9399999976158142","0.9399999976158142","0.9399999976158142","132","132","132","0.8100000023841858","0.8100000023841858","0.8100000023841858","132","132","132","0.9800000190734863","0.9800000190734863","0.9800000190734863","132","132","132","0.9399999976158142","0.9399999976158142","0.9399999976158142","132","132","132","1","1","1","132","132","132","0.949999988079071","0.949999988079071","0.949999988079071","132","132","132","0.9900000095367432","0.9900000095367432","0.9900000095367432","132","132","132","0.949999988079071","0.949999988079071","0.949999988079071","132","132","132","0.8600000143051147","0.8600000143051147","0.8600000143051147"
"13400","133","133","133","0.949999988079071","0.949999988079071","0.949999988079071","133","133","133","0.9900000095367432","0.9900000095367432","0.9900000095367432","133","133","133","0.8500000238418579","0.8500000238418579","0.8500000238418579","133","133","133","1","1","1","133","133","133","0.949999988079071","0.949999988079071","0.949999988079071","133","133","133","0.9900000095367432","0.9900000095367432","0.9900000095367432","133","133","133","0.9700000286102295","0.9700000286102295","0.9700000286102295","133","133","133","0.949999988079071","0.949999988079071","0.949999988079071","133","133","133","0.8899999856948853","0.8899999856948853","0.8899999856948853","133","133","133","0.8100000023841858","0.8100000023841858","0.8100000023841858"
"13500","134","134","134","0.9900000095367432","0.9900000095367432","0.9900000095367432","134","134","134","0.9599999785423279","0.9599999785423279","0.9599999785423279","134","134","134","0.8199999928474426","0.8199999928474426","0.8199999928474426","134","134","134","0.949999988079071","0.949999988079071","0.949999988079071","134","134","134","0.9800000190734863","0.9800000190734863","0.9800000190734863","134","134","134","0.9900000095367432","0.9900000095367432","0.9900000095367432","134","134","134","0.949999988079071","0.949999988079071","0.949999988079071","134","134","134","0.9599999785423279","0.9599999785423279","0.9599999785423279","134","134","134","0.9599999785423279","0.9599999785423279","0.9599999785423279","134","134","134","0.8500000238418579","0.8500000238418579","0.8500000238418579"
"13600","135","135","135","0.9900000095367432","0.9900000095367432","0.9900000095367432","135","135","135","0.9700000286102295","0.9700000286102295","0.9700000286102295","135","135","135","0.8999999761581421","0.8999999761581421","0.8999999761581421","135","135","135","0.9599999785423279","0.9599999785423279","0.9599999785423279","135","135","135","1","1","1","135","135","135","0.9800000190734863","0.9800000190734863","0.9800000190734863","135","135","135","0.949999988079071","0.949999988079071","0.949999988079071","135","135","135","0.9800000190734863","0.9800000190734863","0.9800000190734863","135","135","135","0.9399999976158142","0.9399999976158142","0.9399999976158142","135","135","135","0.8600000143051147","0.8600000143051147","0.8600000143051147"
"13700","136","136","136","0.9599999785423279","0.9599999785423279","0.9599999785423279","136","136","136","0.9700000286102295","0.9700000286102295","0.9700000286102295","136","136","136","0.8899999856948853","0.8899999856948853","0.8899999856948853","136","136","136","0.9599999785423279","0.9599999785423279","0.9599999785423279","136","136","136","0.9800000190734863","0.9800000190734863","0.9800000190734863","136","136","136","0.949999988079071","0.949999988079071","0.949999988079071","136","136","136","0.9599999785423279","0.9599999785423279","0.9599999785423279","136","136","136","0.9700000286102295","0.9700000286102295","0.9700000286102295","136","136","136","0.9599999785423279","0.9599999785423279","0.9599999785423279","136","136","136","0.8199999928474426","0.8199999928474426","0.8199999928474426"
"13800","137","137","137","0.9900000095367432","0.9900000095367432","0.9900000095367432","137","137","137","0.9599999785423279","0.9599999785423279","0.9599999785423279","137","137","137","0.9100000262260437","0.9100000262260437","0.9100000262260437","137","137","137","1","1","1","137","137","137","0.949999988079071","0.949999988079071","0.949999988079071","137","137","137","0.9900000095367432","0.9900000095367432","0.9900000095367432","137","137","137","0.9900000095367432","0.9900000095367432","0.9900000095367432","137","137","137","0.9900000095367432","0.9900000095367432","0.9900000095367432","137","137","137","0.9700000286102295","0.9700000286102295","0.9700000286102295","137","137","137","0.9300000071525574","0.9300000071525574","0.9300000071525574"
"13900","138","138","138","0.9900000095367432","0.9900000095367432","0.9900000095367432","138","138","138","0.9900000095367432","0.9900000095367432","0.9900000095367432","138","138","138","0.9599999785423279","0.9599999785423279","0.9599999785423279","138","138","138","0.9800000190734863","0.9800000190734863","0.9800000190734863","138","138","138","0.9800000190734863","0.9800000190734863","0.9800000190734863","138","138","138","1","1","1","138","138","138","0.949999988079071","0.949999988079071","0.949999988079071","138","138","138","0.9900000095367432","0.9900000095367432","0.9900000095367432","138","138","138","0.9300000071525574","0.9300000071525574","0.9300000071525574","138","138","138","0.9300000071525574","0.9300000071525574","0.9300000071525574"
"14000","139","139","139","0.9700000286102295","0.9700000286102295","0.9700000286102295","139","139","139","0.9900000095367432","0.9900000095367432","0.9900000095367432","139","139","139","0.8799999952316284","0.8799999952316284","0.8799999952316284","139","139","139","0.9900000095367432","0.9900000095367432","0.9900000095367432","139","139","139","0.9900000095367432","0.9900000095367432","0.9900000095367432","139","139","139","0.9900000095367432","0.9900000095367432","0.9900000095367432","139","139","139","0.9599999785423279","0.9599999785423279","0.9599999785423279","139","139","139","0.9900000095367432","0.9900000095367432","0.9900000095367432","139","139","139","0.949999988079071","0.949999988079071","0.949999988079071","139","139","139","0.8799999952316284","0.8799999952316284","0.8799999952316284"
"14100","140","140","140","0.9800000190734863","0.9800000190734863","0.9800000190734863","140","140","140","0.9800000190734863","0.9800000190734863","0.9800000190734863","140","140","140","0.9399999976158142","0.9399999976158142","0.9399999976158142","140","140","140","0.9900000095367432","0.9900000095367432","0.9900000095367432","140","140","140","0.9700000286102295","0.9700000286102295","0.9700000286102295","140","140","140","1","1","1","140","140","140","0.9900000095367432","0.9900000095367432","0.9900000095367432","140","140","140","0.9300000071525574","0.9300000071525574","0.9300000071525574","140","140","140","0.9900000095367432","0.9900000095367432","0.9900000095367432","140","140","140","0.9200000166893005","0.9200000166893005","0.9200000166893005"
"14200","141","141","141","0.9800000190734863","0.9800000190734863","0.9800000190734863","141","141","141","1","1","1","141","141","141","0.9300000071525574","0.9300000071525574","0.9300000071525574","141","141","141","0.9900000095367432","0.9900000095367432","0.9900000095367432","141","141","141","1","1","1","141","141","141","1","1","1","141","141","141","0.9900000095367432","0.9900000095367432","0.9900000095367432","141","141","141","1","1","1","141","141","141","0.9900000095367432","0.9900000095367432","0.9900000095367432","141","141","141","0.9100000262260437","0.9100000262260437","0.9100000262260437"
"14300","142","142","142","0.9900000095367432","0.9900000095367432","0.9900000095367432","142","142","142","0.9599999785423279","0.9599999785423279","0.9599999785423279","142","142","142","0.949999988079071","0.949999988079071","0.949999988079071","142","142","142","0.9900000095367432","0.9900000095367432","0.9900000095367432","142","142","142","1","1","1","142","142","142","0.9900000095367432","0.9900000095367432","0.9900000095367432","142","142","142","0.9599999785423279","0.9599999785423279","0.9599999785423279","142","142","142","0.9599999785423279","0.9599999785423279","0.9599999785423279","142","142","142","0.9800000190734863","0.9800000190734863","0.9800000190734863","142","142","142","0.8999999761581421","0.8999999761581421","0.8999999761581421"
"14400","143","143","143","0.9900000095367432","0.9900000095367432","0.9900000095367432","143","143","143","0.9900000095367432","0.9900000095367432","0.9900000095367432","143","143","143","0.8999999761581421","0.8999999761581421","0.8999999761581421","143","143","143","0.9900000095367432","0.9900000095367432","0.9900000095367432","143","143","143","1","1","1","143","143","143","1","1","1","143","143","143","0.9700000286102295","0.9700000286102295","0.9700000286102295","143","143","143","0.9700000286102295","0.9700000286102295","0.9700000286102295","143","143","143","0.949999988079071","0.949999988079071","0.949999988079071","143","143","143","0.8999999761581421","0.8999999761581421","0.8999999761581421"
"14500","144","144","144","0.9800000190734863","0.9800000190734863","0.9800000190734863","144","144","144","0.9900000095367432","0.9900000095367432","0.9900000095367432","144","144","144","0.949999988079071","0.949999988079071","0.949999988079071","144","144","144","0.9800000190734863","0.9800000190734863","0.9800000190734863","144","144","144","0.9900000095367432","0.9900000095367432","0.9900000095367432","144","144","144","0.9900000095367432","0.9900000095367432","0.9900000095367432","144","144","144","0.9900000095367432","0.9900000095367432","0.9900000095367432","144","144","144","0.9800000190734863","0.9800000190734863","0.9800000190734863","144","144","144","0.9800000190734863","0.9800000190734863","0.9800000190734863","144","144","144","0.8399999737739563","0.8399999737739563","0.8399999737739563"
"14600","145","145","145","0.9700000286102295","0.9700000286102295","0.9700000286102295","145","145","145","0.9599999785423279","0.9599999785423279","0.9599999785423279","145","145","145","0.9300000071525574","0.9300000071525574","0.9300000071525574","145","145","145","0.9800000190734863","0.9800000190734863","0.9800000190734863","145","145","145","0.9800000190734863","0.9800000190734863","0.9800000190734863","145","145","145","0.9900000095367432","0.9900000095367432","0.9900000095367432","145","145","145","0.9700000286102295","0.9700000286102295","0.9700000286102295","145","145","145","1","1","1","145","145","145","0.9900000095367432","0.9900000095367432","0.9900000095367432","145","145","145","0.9100000262260437","0.9100000262260437","0.9100000262260437"
"14700","146","146","146","1","1","1","146","146","146","1","1","1","146","146","146","0.8799999952316284","0.8799999952316284","0.8799999952316284","146","146","146","0.9800000190734863","0.9800000190734863","0.9800000190734863","146","146","146","0.9900000095367432","0.9900000095367432","0.9900000095367432","146","146","146","0.9900000095367432","0.9900000095367432","0.9900000095367432","146","146","146","0.9700000286102295","0.9700000286102295","0.9700000286102295","146","146","146","0.9900000095367432","0.9900000095367432","0.9900000095367432","146","146","146","0.9599999785423279","0.9599999785423279","0.9599999785423279","146","146","146","0.8999999761581421","0.8999999761581421","0.8999999761581421"
"14800","147","147","147","0.9900000095367432","0.9900000095367432","0.9900000095367432","147","147","147","0.9700000286102295","0.9700000286102295","0.9700000286102295","147","147","147","0.9300000071525574","0.9300000071525574","0.9300000071525574","147","147","147","0.9800000190734863","0.9800000190734863","0.9800000190734863","147","147","147","0.9900000095367432","0.9900000095367432","0.9900000095367432","147","147","147","0.9900000095367432","0.9900000095367432","0.9900000095367432","147","147","147","0.9800000190734863","0.9800000190734863","0.9800000190734863","147","147","147","1","1","1","147","147","147","0.9900000095367432","0.9900000095367432","0.9900000095367432","147","147","147","0.949999988079071","0.949999988079071","0.949999988079071"
"14900","148","148","148","0.9900000095367432","0.9900000095367432","0.9900000095367432","148","148","148","0.9900000095367432","0.9900000095367432","0.9900000095367432","148","148","148","0.9599999785423279","0.9599999785423279","0.9599999785423279","148","148","148","1","1","1","148","148","148","0.9900000095367432","0.9900000095367432","0.9900000095367432","148","148","148","0.9900000095367432","0.9900000095367432","0.9900000095367432","148","148","148","0.9800000190734863","0.9800000190734863","0.9800000190734863","148","148","148","0.9900000095367432","0.9900000095367432","0.9900000095367432","148","148","148","0.9800000190734863","0.9800000190734863","0.9800000190734863","148","148","148","0.9300000071525574","0.9300000071525574","0.9300000071525574"
"15000","149","149","149","0.9700000286102295","0.9700000286102295","0.9700000286102295","149","149","149","1","1","1","149","149","149","0.949999988079071","0.949999988079071","0.949999988079071","149","149","149","0.9900000095367432","0.9900000095367432","0.9900000095367432","149","149","149","0.9900000095367432","0.9900000095367432","0.9900000095367432","149","149","149","1","1","1","149","149","149","0.9700000286102295","0.9700000286102295","0.9700000286102295","149","149","149","1","1","1","149","149","149","0.9800000190734863","0.9800000190734863","0.9800000190734863","149","149","149","0.9599999785423279","0.9599999785423279","0.9599999785423279"
"15100","150","150","150","0.9900000095367432","0.9900000095367432","0.9900000095367432","150","150","150","0.9900000095367432","0.9900000095367432","0.9900000095367432","150","150","150","0.9399999976158142","0.9399999976158142","0.9399999976158142","150","150","150","0.9900000095367432","0.9900000095367432","0.9900000095367432","150","150","150","0.9900000095367432","0.9900000095367432","0.9900000095367432","150","150","150","1","1","1","150","150","150","0.9800000190734863","0.9800000190734863","0.9800000190734863","150","150","150","0.9800000190734863","0.9800000190734863","0.9800000190734863","150","150","150","0.9700000286102295","0.9700000286102295","0.9700000286102295","150","150","150","0.9700000286102295","0.9700000286102295","0.9700000286102295"
