"ray/tune/info/num_steps_sampled","oracle_noise: 160 - _step","oracle_noise: 160 - _step__MIN","oracle_noise: 160 - _step__MAX","oracle_noise: 160 - ray/tune/custom_metrics/prediction_error_mean","oracle_noise: 160 - ray/tune/custom_metrics/prediction_error_mean__MIN","oracle_noise: 160 - ray/tune/custom_metrics/prediction_error_mean__MAX","oracle_noise: 140 - _step","oracle_noise: 140 - _step__MIN","oracle_noise: 140 - _step__MAX","oracle_noise: 140 - ray/tune/custom_metrics/prediction_error_mean","oracle_noise: 140 - ray/tune/custom_metrics/prediction_error_mean__MIN","oracle_noise: 140 - ray/tune/custom_metrics/prediction_error_mean__MAX","oracle_noise: 120 - _step","oracle_noise: 120 - _step__MIN","oracle_noise: 120 - _step__MAX","oracle_noise: 120 - ray/tune/custom_metrics/prediction_error_mean","oracle_noise: 120 - ray/tune/custom_metrics/prediction_error_mean__MIN","oracle_noise: 120 - ray/tune/custom_metrics/prediction_error_mean__MAX","oracle_noise: 90 - _step","oracle_noise: 90 - _step__MIN","oracle_noise: 90 - _step__MAX","oracle_noise: 90 - ray/tune/custom_metrics/prediction_error_mean","oracle_noise: 90 - ray/tune/custom_metrics/prediction_error_mean__MIN","oracle_noise: 90 - ray/tune/custom_metrics/prediction_error_mean__MAX","oracle_noise: 60 - _step","oracle_noise: 60 - _step__MIN","oracle_noise: 60 - _step__MAX","oracle_noise: 60 - ray/tune/custom_metrics/prediction_error_mean","oracle_noise: 60 - ray/tune/custom_metrics/prediction_error_mean__MIN","oracle_noise: 60 - ray/tune/custom_metrics/prediction_error_mean__MAX","oracle_noise: 20 - _step","oracle_noise: 20 - _step__MIN","oracle_noise: 20 - _step__MAX","oracle_noise: 20 - ray/tune/custom_metrics/prediction_error_mean","oracle_noise: 20 - ray/tune/custom_metrics/prediction_error_mean__MIN","oracle_noise: 20 - ray/tune/custom_metrics/prediction_error_mean__MAX"
"12400","123","123","123","0.5313089489936829","0.5313089489936829","0.5313089489936829","123","123","123","0.5044638216495514","0.5037366151809692","0.5051910281181335","123","123","123","0.41396093368530273","0.41396093368530273","0.41396093368530273","123","123","123","0.2389531135559082","0.2389531135559082","0.2389531135559082","123","123","123","0.14138002693653107","0.14138002693653107","0.14138002693653107","123","123","123","0.0041515096090734005","0.0041515096090734005","0.0041515096090734005"
"12500","124","124","124","0.534981369972229","0.534981369972229","0.534981369972229","124","124","124","0.4831506311893463","0.46780139207839966","0.49849987030029297","124","124","124","0.3576502799987793","0.3576502799987793","0.3576502799987793","124","124","124","0.26587384939193726","0.26587384939193726","0.26587384939193726","124","124","124","0.11099885404109955","0.11099885404109955","0.11099885404109955","124","124","124","0.03985550254583359","0.03985550254583359","0.03985550254583359"
"12600","125","125","125","0.5113659501075745","0.5113659501075745","0.5113659501075745","125","125","125","0.5174950659275055","0.47879141569137573","0.5561987161636353","125","125","125","0.3899252712726593","0.3899252712726593","0.3899252712726593","125","125","125","0.2530258595943451","0.2530258595943451","0.2530258595943451","125","125","125","0.13944047689437866","0.13944047689437866","0.13944047689437866","125","125","125","0.01034628041088581","0.01034628041088581","0.01034628041088581"
"12700","126","126","126","0.5092426538467407","0.5092426538467407","0.5092426538467407","126","126","126","0.4762286990880966","0.4522741734981537","0.5001832246780396","126","126","126","0.265678733587265","0.265678733587265","0.265678733587265","126","126","126","0.2840259075164795","0.2840259075164795","0.2840259075164795","126","126","126","0.13824230432510376","0.13824230432510376","0.13824230432510376","126","126","126","0.022882994264364243","0.022882994264364243","0.022882994264364243"
"12800","127","127","127","0.5921978950500488","0.5921978950500488","0.5921978950500488","127","127","127","0.5711964070796967","0.5378819108009338","0.6045109033584595","127","127","127","0.3841576874256134","0.3841576874256134","0.3841576874256134","127","127","127","0.17446088790893555","0.17446088790893555","0.17446088790893555","127","127","127","0.160832017660141","0.160832017660141","0.160832017660141","127","127","127","0.018003882840275764","0.018003882840275764","0.018003882840275764"
"12900","128","128","128","0.6440063118934631","0.6440063118934631","0.6440063118934631","128","128","128","0.5596415102481842","0.4673027992248535","0.6519802212715149","128","128","128","0.34844571352005005","0.34844571352005005","0.34844571352005005","128","128","128","0.21754463016986847","0.21754463016986847","0.21754463016986847","128","128","128","0.16908136010169983","0.16908136010169983","0.16908136010169983","128","128","128","0.018039019778370857","0.018039019778370857","0.018039019778370857"
"13000","129","129","129","0.7011887431144714","0.7011887431144714","0.7011887431144714","129","129","129","0.5053667426109314","0.46016204357147217","0.5505714416503906","129","129","129","0.3398953378200531","0.3398953378200531","0.3398953378200531","129","129","129","0.2478736788034439","0.2478736788034439","0.2478736788034439","129","129","129","0.15233109891414642","0.15233109891414642","0.15233109891414642","129","129","129","0.029951347038149834","0.029951347038149834","0.029951347038149834"
"13100","130","130","130","0.5751896500587463","0.5751896500587463","0.5751896500587463","130","130","130","0.5210079997777939","0.4951426088809967","0.5468733906745911","130","130","130","0.41332656145095825","0.41332656145095825","0.41332656145095825","130","130","130","0.22670608758926392","0.22670608758926392","0.22670608758926392","130","130","130","0.1630866825580597","0.1630866825580597","0.1630866825580597","130","130","130","0.015140575356781483","0.015140575356781483","0.015140575356781483"
"13200","131","131","131","0.4017157554626465","0.4017157554626465","0.4017157554626465","131","131","131","0.5167989730834961","0.5020447373390198","0.5315532088279724","131","131","131","0.38463860750198364","0.38463860750198364","0.38463860750198364","131","131","131","0.2839486002922058","0.2839486002922058","0.2839486002922058","131","131","131","0.19887198507785797","0.19887198507785797","0.19887198507785797","131","131","131","0.032812852412462234","0.032812852412462234","0.032812852412462234"
"13300","132","132","132","0.43996140360832214","0.43996140360832214","0.43996140360832214","132","132","132","0.5652889311313629","0.5490507483482361","0.5815271139144897","132","132","132","0.34457457065582275","0.34457457065582275","0.34457457065582275","132","132","132","0.33308762311935425","0.33308762311935425","0.33308762311935425","132","132","132","0.17808091640472412","0.17808091640472412","0.17808091640472412","132","132","132","0.023502858355641365","0.023502858355641365","0.023502858355641365"
"13400","133","133","133","0.5037774443626404","0.5037774443626404","0.5037774443626404","133","133","133","0.6047973334789276","0.5399323105812073","0.669662356376648","133","133","133","0.5215387940406799","0.5215387940406799","0.5215387940406799","133","133","133","0.27579545974731445","0.27579545974731445","0.27579545974731445","133","133","133","0.16638346016407013","0.16638346016407013","0.16638346016407013","133","133","133","0.03598141297698021","0.03598141297698021","0.03598141297698021"
"13500","134","134","134","0.5063747763633728","0.5063747763633728","0.5063747763633728","134","134","134","0.5968942046165466","0.5374513268470764","0.6563370823860168","134","134","134","0.4254007637500763","0.4254007637500763","0.4254007637500763","134","134","134","0.2558995485305786","0.2558995485305786","0.2558995485305786","134","134","134","0.16380220651626587","0.16380220651626587","0.16380220651626587","134","134","134","0.0265963152050972","0.0265963152050972","0.0265963152050972"
"13600","135","135","135","0.5494136214256287","0.5494136214256287","0.5494136214256287","135","135","135","0.5100010186433792","0.42681893706321716","0.5931831002235413","135","135","135","0.4069922864437103","0.4069922864437103","0.4069922864437103","135","135","135","0.25439414381980896","0.25439414381980896","0.25439414381980896","135","135","135","0.19239623844623566","0.19239623844623566","0.19239623844623566","135","135","135","0.043977364897727966","0.043977364897727966","0.043977364897727966"
"13700","136","136","136","0.5331712365150452","0.5331712365150452","0.5331712365150452","136","136","136","0.5123783200979233","0.4807601869106293","0.5439964532852173","136","136","136","0.519881010055542","0.519881010055542","0.519881010055542","136","136","136","0.2851569652557373","0.2851569652557373","0.2851569652557373","136","136","136","0.21024098992347717","0.21024098992347717","0.21024098992347717","136","136","136","0.03089587390422821","0.03089587390422821","0.03089587390422821"
"13800","137","137","137","0.5381341576576233","0.5381341576576233","0.5381341576576233","137","137","137","0.4056883752346039","0.37465474009513855","0.4367220103740692","137","137","137","0.48346173763275146","0.48346173763275146","0.48346173763275146","137","137","137","0.26573091745376587","0.26573091745376587","0.26573091745376587","137","137","137","0.18582206964492798","0.18582206964492798","0.18582206964492798","137","137","137","0.040565915405750275","0.040565915405750275","0.040565915405750275"
"13900","138","138","138","0.5297761559486389","0.5297761559486389","0.5297761559486389","138","138","138","0.41139476001262665","0.38721275329589844","0.43557676672935486","138","138","138","0.2739757001399994","0.2739757001399994","0.2739757001399994","138","138","138","0.18887245655059814","0.18887245655059814","0.18887245655059814","138","138","138","0.22003306448459625","0.22003306448459625","0.22003306448459625","138","138","138","0.031374942511320114","0.031374942511320114","0.031374942511320114"
"14000","139","139","139","0.5682204365730286","0.5682204365730286","0.5682204365730286","139","139","139","0.5123485624790192","0.503692626953125","0.5210044980049133","139","139","139","0.4061860740184784","0.4061860740184784","0.4061860740184784","139","139","139","0.3031102418899536","0.3031102418899536","0.3031102418899536","139","139","139","0.2223217636346817","0.2223217636346817","0.2223217636346817","139","139","139","0.03370645269751549","0.03370645269751549","0.03370645269751549"
"14100","140","140","140","0.7377740740776062","0.7377740740776062","0.7377740740776062","140","140","140","0.4057117700576782","0.34416359663009644","0.46725994348526","140","140","140","0.4673860967159271","0.4673860967159271","0.4673860967159271","140","140","140","0.2875385880470276","0.2875385880470276","0.2875385880470276","140","140","140","0.19296446442604065","0.19296446442604065","0.19296446442604065","140","140","140","0.021694207563996315","0.021694207563996315","0.021694207563996315"
"14200","141","141","141","0.6916343569755554","0.6916343569755554","0.6916343569755554","141","141","141","0.4352002441883087","0.4268099069595337","0.44359058141708374","141","141","141","0.4048895537853241","0.4048895537853241","0.4048895537853241","141","141","141","0.2969224452972412","0.2969224452972412","0.2969224452972412","141","141","141","0.1891895830631256","0.1891895830631256","0.1891895830631256","141","141","141","0.028743896633386612","0.028743896633386612","0.028743896633386612"
"14300","142","142","142","0.5643553733825684","0.5643553733825684","0.5643553733825684","142","142","142","0.4722881615161896","0.46038559079170227","0.4841907322406769","142","142","142","0.3371734917163849","0.3371734917163849","0.3371734917163849","142","142","142","0.3315730392932892","0.3315730392932892","0.3315730392932892","142","142","142","0.24009056389331818","0.24009056389331818","0.24009056389331818","142","142","142","0.011233062483370304","0.011233062483370304","0.011233062483370304"
"14400","143","143","143","0.5503110289573669","0.5503110289573669","0.5503110289573669","143","143","143","0.5176534801721573","0.4962194263935089","0.5390875339508057","143","143","143","0.3950457274913788","0.3950457274913788","0.3950457274913788","143","143","143","0.3969557583332062","0.3969557583332062","0.3969557583332062","143","143","143","0.21698029339313507","0.21698029339313507","0.21698029339313507","143","143","143","0.0036427155137062073","0.0036427155137062073","0.0036427155137062073"
"14500","144","144","144","0.5466855764389038","0.5466855764389038","0.5466855764389038","144","144","144","0.43678803741931915","0.4142066538333893","0.459369421005249","144","144","144","0.4578099250793457","0.4578099250793457","0.4578099250793457","144","144","144","0.3004090189933777","0.3004090189933777","0.3004090189933777","144","144","144","0.20502476394176483","0.20502476394176483","0.20502476394176483","144","144","144","0.0018394566141068935","0.0018394566141068935","0.0018394566141068935"
"14600","145","145","145","0.5166239738464355","0.5166239738464355","0.5166239738464355","145","145","145","0.435599684715271","0.41111376881599426","0.46008560061454773","145","145","145","0.5129552483558655","0.5129552483558655","0.5129552483558655","145","145","145","0.32034292817115784","0.32034292817115784","0.32034292817115784","145","145","145","0.20509202778339386","0.20509202778339386","0.20509202778339386","145","145","145","0.04755759239196777","0.04755759239196777","0.04755759239196777"
"14700","146","146","146","0.5977656841278076","0.5977656841278076","0.5977656841278076","146","146","146","0.44957372546195984","0.42612823843955994","0.47301921248435974","146","146","146","0.47461456060409546","0.47461456060409546","0.47461456060409546","146","146","146","0.3215685188770294","0.3215685188770294","0.3215685188770294","146","146","146","0.1971946656703949","0.1971946656703949","0.1971946656703949","146","146","146","0.03386672958731651","0.03386672958731651","0.03386672958731651"
"14800","147","147","147","0.7492867708206177","0.7492867708206177","0.7492867708206177","147","147","147","0.47136516869068146","0.44953733682632446","0.49319300055503845","147","147","147","0.4130399525165558","0.4130399525165558","0.4130399525165558","147","147","147","0.25269317626953125","0.25269317626953125","0.25269317626953125","147","147","147","0.2700541317462921","0.2700541317462921","0.2700541317462921","147","147","147","0.05902407318353653","0.05902407318353653","0.05902407318353653"
"14900","148","148","148","0.4953005313873291","0.4953005313873291","0.4953005313873291","148","148","148","0.4540380388498306","0.39815565943717957","0.5099204182624817","148","148","148","0.3791396915912628","0.3791396915912628","0.3791396915912628","148","148","148","0.23869945108890533","0.23869945108890533","0.23869945108890533","148","148","148","0.25297483801841736","0.25297483801841736","0.25297483801841736","148","148","148","0.04124869778752327","0.04124869778752327","0.04124869778752327"
"15000","149","149","149","0.6217831373214722","0.6217831373214722","0.6217831373214722","149","149","149","0.5518820285797119","0.5147996544837952","0.5889644026756287","149","149","149","0.46283024549484253","0.46283024549484253","0.46283024549484253","149","149","149","0.32451286911964417","0.32451286911964417","0.32451286911964417","149","149","149","0.18533574044704437","0.18533574044704437","0.18533574044704437","149","149","149","0.01744089275598526","0.01744089275598526","0.01744089275598526"
"15100","150","150","150","0.5414151549339294","0.5414151549339294","0.5414151549339294","150","150","150","0.4663791358470917","0.40178191661834717","0.5309763550758362","150","150","150","0.41135984659194946","0.41135984659194946","0.41135984659194946","150","150","150","0.3096368610858917","0.3096368610858917","0.3096368610858917","150","150","150","0.1731155961751938","0.1731155961751938","0.1731155961751938","150","150","150","0.042765021324157715","0.042765021324157715","0.042765021324157715"
"15200","151","151","151","0.5631070137023926","0.5631070137023926","0.5631070137023926","151","151","151","0.5465016663074493","0.5199092030525208","0.5730941295623779","151","151","151","0.4355827867984772","0.4355827867984772","0.4355827867984772","151","151","151","0.2840186059474945","0.2840186059474945","0.2840186059474945","151","151","151","0.1994532197713852","0.1994532197713852","0.1994532197713852","151","151","151","0.038321830332279205","0.038321830332279205","0.038321830332279205"
"15300","152","152","152","0.4077410399913788","0.4077410399913788","0.4077410399913788","152","152","152","0.45169197022914886","0.44485294818878174","0.458530992269516","152","152","152","0.4318154752254486","0.4318154752254486","0.4318154752254486","152","152","152","0.2763962745666504","0.2763962745666504","0.2763962745666504","152","152","152","0.19677026569843292","0.19677026569843292","0.19677026569843292","152","152","152","0.038629673421382904","0.038629673421382904","0.038629673421382904"
"15400","153","153","153","0.3550025224685669","0.3550025224685669","0.3550025224685669","153","153","153","0.5102083683013916","0.5020821690559387","0.5183345675468445","153","153","153","0.3995393216609955","0.3995393216609955","0.3995393216609955","153","153","153","0.24856695532798767","0.24856695532798767","0.24856695532798767","153","153","153","0.18342827260494232","0.18342827260494232","0.18342827260494232","153","153","153","0.023150252178311348","0.023150252178311348","0.023150252178311348"
"15500","154","154","154","0.3519907295703888","0.3519907295703888","0.3519907295703888","154","154","154","0.4170770049095154","0.33945974707603455","0.4946942627429962","154","154","154","0.34943175315856934","0.34943175315856934","0.34943175315856934","154","154","154","0.22209087014198303","0.22209087014198303","0.22209087014198303","154","154","154","0.17228242754936218","0.17228242754936218","0.17228242754936218","154","154","154","0.044812850654125214","0.044812850654125214","0.044812850654125214"
"15600","155","155","155","0.39030584692955017","0.39030584692955017","0.39030584692955017","155","155","155","0.4549245685338974","0.30836930871009827","0.6014798283576965","155","155","155","0.43051430583000183","0.43051430583000183","0.43051430583000183","155","155","155","0.24933570623397827","0.24933570623397827","0.24933570623397827","155","155","155","0.2288745492696762","0.2288745492696762","0.2288745492696762","155","155","155","0.03753453120589256","0.03753453120589256","0.03753453120589256"
"15700","156","156","156","0.6272749304771423","0.6272749304771423","0.6272749304771423","156","156","156","0.4744076430797577","0.44340944290161133","0.505405843257904","156","156","156","0.3475657105445862","0.3475657105445862","0.3475657105445862","156","156","156","0.23925316333770752","0.23925316333770752","0.23925316333770752","156","156","156","0.1766943335533142","0.1766943335533142","0.1766943335533142","156","156","156","0.04551718756556511","0.04551718756556511","0.04551718756556511"
"15800","157","157","157","0.6277676224708557","0.6277676224708557","0.6277676224708557","157","157","157","0.48725731670856476","0.4542675316333771","0.5202471017837524","157","157","157","0.47777217626571655","0.47777217626571655","0.47777217626571655","157","157","157","0.20524173974990845","0.20524173974990845","0.20524173974990845","157","157","157","0.14551429450511932","0.14551429450511932","0.14551429450511932","157","157","157","0.03298884630203247","0.03298884630203247","0.03298884630203247"
"15900","158","158","158","0.5790476202964783","0.5790476202964783","0.5790476202964783","158","158","158","0.5009048730134964","0.49207261204719543","0.5097371339797974","158","158","158","0.40274566411972046","0.40274566411972046","0.40274566411972046","158","158","158","0.31206098198890686","0.31206098198890686","0.31206098198890686","158","158","158","0.21050146222114563","0.21050146222114563","0.21050146222114563","158","158","158","0.035999372601509094","0.035999372601509094","0.035999372601509094"
"16000","159","159","159","0.6493460536003113","0.6493460536003113","0.6493460536003113","159","159","159","0.5088835060596466","0.49111318588256836","0.5266538262367249","159","159","159","0.5106353163719177","0.5106353163719177","0.5106353163719177","159","159","159","0.3561576008796692","0.3561576008796692","0.3561576008796692","159","159","159","0.25375479459762573","0.25375479459762573","0.25375479459762573","159","159","159","0.034548912197351456","0.034548912197351456","0.034548912197351456"
"16100","160","160","160","0.5884003639221191","0.5884003639221191","0.5884003639221191","160","160","160","0.5129988342523575","0.4832574427127838","0.5427402257919312","160","160","160","0.47661328315734863","0.47661328315734863","0.47661328315734863","160","160","160","0.2669474184513092","0.2669474184513092","0.2669474184513092","160","160","160","0.20839820802211761","0.20839820802211761","0.20839820802211761","160","160","160","0.03273756802082062","0.03273756802082062","0.03273756802082062"
"16200","161","161","161","0.6392649412155151","0.6392649412155151","0.6392649412155151","161","161","161","0.502327173948288","0.4429083466529846","0.5617460012435913","161","161","161","0.4468669891357422","0.4468669891357422","0.4468669891357422","161","161","161","0.2812502384185791","0.2812502384185791","0.2812502384185791","161","161","161","0.18095822632312775","0.18095822632312775","0.18095822632312775","161","161","161","0.02501780353486538","0.02501780353486538","0.02501780353486538"
"16300","162","162","162","0.5630233883857727","0.5630233883857727","0.5630233883857727","162","162","162","0.40696297585964203","0.2868121564388275","0.5271137952804565","162","162","162","0.4378966987133026","0.4378966987133026","0.4378966987133026","162","162","162","0.27781543135643005","0.27781543135643005","0.27781543135643005","162","162","162","0.2041659951210022","0.2041659951210022","0.2041659951210022","162","162","162","0.04009120538830757","0.04009120538830757","0.04009120538830757"
"16400","163","163","163","0.5645281672477722","0.5645281672477722","0.5645281672477722","163","163","163","0.4407951235771179","0.4137932062149048","0.46779704093933105","163","163","163","0.4828090965747833","0.4828090965747833","0.4828090965747833","163","163","163","0.28222280740737915","0.28222280740737915","0.28222280740737915","163","163","163","0.18243762850761414","0.18243762850761414","0.18243762850761414","163","163","163","0.026125233620405197","0.026125233620405197","0.026125233620405197"
"16500","164","164","164","0.7072632312774658","0.7072632312774658","0.7072632312774658","164","164","164","0.31645864248275757","0.28262555599212646","0.35029172897338867","164","164","164","0.35567787289619446","0.35567787289619446","0.35567787289619446","164","164","164","0.27885958552360535","0.27885958552360535","0.27885958552360535","164","164","164","0.2604553699493408","0.2604553699493408","0.2604553699493408","164","164","164","0.03108130395412445","0.03108130395412445","0.03108130395412445"
"16600","165","165","165","0.6650124192237854","0.6650124192237854","0.6650124192237854","165","165","165","0.4487033039331436","0.4200475811958313","0.47735902667045593","165","165","165","0.2984409034252167","0.2984409034252167","0.2984409034252167","165","165","165","0.3587479591369629","0.3587479591369629","0.3587479591369629","165","165","165","0.21395033597946167","0.21395033597946167","0.21395033597946167","165","165","165","0.029807258397340775","0.029807258397340775","0.029807258397340775"
"16700","166","166","166","0.6487448215484619","0.6487448215484619","0.6487448215484619","166","166","166","0.5073204189538956","0.4914723336696625","0.5231685042381287","166","166","166","0.3836357891559601","0.3836357891559601","0.3836357891559601","166","166","166","0.39452701807022095","0.39452701807022095","0.39452701807022095","166","166","166","0.27053895592689514","0.27053895592689514","0.27053895592689514","166","166","166","0.026683861389756203","0.026683861389756203","0.026683861389756203"
"16800","167","167","167","0.7691726684570312","0.7691726684570312","0.7691726684570312","167","167","167","0.4180026352405548","0.3609556257724762","0.4750496447086334","167","167","167","0.40614306926727295","0.40614306926727295","0.40614306926727295","167","167","167","0.34930557012557983","0.34930557012557983","0.34930557012557983","167","167","167","0.22113382816314697","0.22113382816314697","0.22113382816314697","167","167","167","0.04823053628206253","0.04823053628206253","0.04823053628206253"
"16900","168","168","168","0.6695022583007812","0.6695022583007812","0.6695022583007812","168","168","168","0.5248892456293106","0.47229233384132385","0.5774861574172974","168","168","168","0.3935571610927582","0.3935571610927582","0.3935571610927582","168","168","168","0.3067364990711212","0.3067364990711212","0.3067364990711212","168","168","168","0.20844873785972595","0.20844873785972595","0.20844873785972595","168","168","168","0.03602151200175285","0.03602151200175285","0.03602151200175285"
"17000","169","169","169","0.525478184223175","0.525478184223175","0.525478184223175","169","169","169","0.5223558247089386","0.4755088686943054","0.5692027807235718","169","169","169","0.3499605059623718","0.3499605059623718","0.3499605059623718","169","169","169","0.36805352568626404","0.36805352568626404","0.36805352568626404","169","169","169","0.15447905659675598","0.15447905659675598","0.15447905659675598","169","169","169","0.029073892161250114","0.029073892161250114","0.029073892161250114"
"17100","170","170","170","0.6010802388191223","0.6010802388191223","0.6010802388191223","170","170","170","0.5211603939533234","0.48355138301849365","0.5587694048881531","170","170","170","0.43771323561668396","0.43771323561668396","0.43771323561668396","170","170","170","0.29627180099487305","0.29627180099487305","0.29627180099487305","170","170","170","0.22904646396636963","0.22904646396636963","0.22904646396636963","170","170","170","0.03462404012680054","0.03462404012680054","0.03462404012680054"
"17200","171","171","171","0.6497201919555664","0.6497201919555664","0.6497201919555664","171","171","171","0.46208353340625763","0.3891393840312958","0.5350276827812195","171","171","171","0.35266223549842834","0.35266223549842834","0.35266223549842834","171","171","171","0.3210187256336212","0.3210187256336212","0.3210187256336212","171","171","171","0.20113791525363922","0.20113791525363922","0.20113791525363922","171","171","171","0.03427371382713318","0.03427371382713318","0.03427371382713318"
"17300","172","172","172","0.5638072490692139","0.5638072490692139","0.5638072490692139","172","172","172","0.5001529455184937","0.48506420850753784","0.5152416825294495","172","172","172","0.3986609876155853","0.3986609876155853","0.3986609876155853","172","172","172","0.27800753712654114","0.27800753712654114","0.27800753712654114","172","172","172","0.13316823542118073","0.13316823542118073","0.13316823542118073","172","172","172","0.045599136501550674","0.045599136501550674","0.045599136501550674"
"17400","173","173","173","0.5340156555175781","0.5340156555175781","0.5340156555175781","173","173","173","0.4414483457803726","0.4353349208831787","0.44756177067756653","173","173","173","0.4356275796890259","0.4356275796890259","0.4356275796890259","173","173","173","0.294164776802063","0.294164776802063","0.294164776802063","173","173","173","0.17349746823310852","0.17349746823310852","0.17349746823310852","173","173","173","0.028571536764502525","0.028571536764502525","0.028571536764502525"
"17500","174","174","174","0.6379870176315308","0.6379870176315308","0.6379870176315308","174","174","174","0.4776828736066818","0.43708494305610657","0.5182808041572571","174","174","174","0.45008325576782227","0.45008325576782227","0.45008325576782227","174","174","174","0.3235161006450653","0.3235161006450653","0.3235161006450653","174","174","174","0.08152762055397034","0.08152762055397034","0.08152762055397034","174","174","174","0.029653264209628105","0.029653264209628105","0.029653264209628105"
"17600","175","175","175","0.6242963075637817","0.6242963075637817","0.6242963075637817","175","175","175","0.5103022754192352","0.4877707362174988","0.5328338146209717","175","175","175","0.43683525919914246","0.43683525919914246","0.43683525919914246","175","175","175","0.37242212891578674","0.37242212891578674","0.37242212891578674","175","175","175","0.09761124104261398","0.09761124104261398","0.09761124104261398","175","175","175","0.02937416173517704","0.02937416173517704","0.02937416173517704"
"17700","176","176","176","0.6491079330444336","0.6491079330444336","0.6491079330444336","176","176","176","0.5358526408672333","0.5205513834953308","0.5511538982391357","176","176","176","0.3870234191417694","0.3870234191417694","0.3870234191417694","176","176","176","0.31685277819633484","0.31685277819633484","0.31685277819633484","176","176","176","0.1266452819108963","0.1266452819108963","0.1266452819108963","176","176","176","0.04026363790035248","0.04026363790035248","0.04026363790035248"
"17800","177","177","177","0.695938766002655","0.695938766002655","0.695938766002655","177","177","177","0.49724410474300385","0.43924787640571594","0.5552403330802917","177","177","177","0.426789253950119","0.426789253950119","0.426789253950119","177","177","177","0.3090655505657196","0.3090655505657196","0.3090655505657196","177","177","177","0.11082097142934799","0.11082097142934799","0.11082097142934799","177","177","177","0.03851887583732605","0.03851887583732605","0.03851887583732605"
"17900","178","178","178","0.6261524558067322","0.6261524558067322","0.6261524558067322","178","178","178","0.5005931705236435","0.47473087906837463","0.5264554619789124","178","178","178","0.603320837020874","0.603320837020874","0.603320837020874","178","178","178","0.33631831407546997","0.33631831407546997","0.33631831407546997","178","178","178","0.17517372965812683","0.17517372965812683","0.17517372965812683","178","178","178","0.021410657092928886","0.021410657092928886","0.021410657092928886"
"18000","179","179","179","0.6828660368919373","0.6828660368919373","0.6828660368919373","179","179","179","0.4877832382917404","0.4379575550556183","0.5376089215278625","179","179","179","0.3588075339794159","0.3588075339794159","0.3588075339794159","179","179","179","0.4250152111053467","0.4250152111053467","0.4250152111053467","179","179","179","0.18367789685726166","0.18367789685726166","0.18367789685726166","179","179","179","0.04315466806292534","0.04315466806292534","0.04315466806292534"
"18100","180","180","180","0.6406916975975037","0.6406916975975037","0.6406916975975037","180","180","180","0.5127078741788864","0.4566507041454315","0.5687650442123413","180","180","180","0.4254293441772461","0.4254293441772461","0.4254293441772461","180","180","180","0.40769821405410767","0.40769821405410767","0.40769821405410767","180","180","180","0.1004425585269928","0.1004425585269928","0.1004425585269928","180","180","180","0.019129160791635513","0.019129160791635513","0.019129160791635513"
"18200","181","181","181","0.6444762349128723","0.6444762349128723","0.6444762349128723","181","181","181","0.5500841587781906","0.46313509345054626","0.637033224105835","181","181","181","0.47183823585510254","0.47183823585510254","0.47183823585510254","181","181","181","0.3791447579860687","0.3791447579860687","0.3791447579860687","181","181","181","0.06734777241945267","0.06734777241945267","0.06734777241945267","181","181","181","0.03756605088710785","0.03756605088710785","0.03756605088710785"
"18300","182","182","182","0.5465548038482666","0.5465548038482666","0.5465548038482666","182","182","182","0.5587010979652405","0.5075271725654602","0.6098750233650208","182","182","182","0.42026224732398987","0.42026224732398987","0.42026224732398987","182","182","182","0.3102957010269165","0.3102957010269165","0.3102957010269165","182","182","182","0.11952915042638779","0.11952915042638779","0.11952915042638779","182","182","182","0.017590856179594994","0.017590856179594994","0.017590856179594994"
"18400","183","183","183","0.5020295977592468","0.5020295977592468","0.5020295977592468","183","183","183","0.5133372992277145","0.46139684319496155","0.5652777552604675","183","183","183","0.40559953451156616","0.40559953451156616","0.40559953451156616","183","183","183","0.272460401058197","0.272460401058197","0.272460401058197","183","183","183","0.11158148944377899","0.11158148944377899","0.11158148944377899","183","183","183","0.02542562037706375","0.02542562037706375","0.02542562037706375"
"18500","184","184","184","0.5138522386550903","0.5138522386550903","0.5138522386550903","184","184","184","0.5192036032676697","0.48510950803756714","0.5532976984977722","184","184","184","0.43599799275398254","0.43599799275398254","0.43599799275398254","184","184","184","0.2731063663959503","0.2731063663959503","0.2731063663959503","184","184","184","0.14321009814739227","0.14321009814739227","0.14321009814739227","184","184","184","0.03565162047743797","0.03565162047743797","0.03565162047743797"
"18600","185","185","185","0.4935856759548187","0.4935856759548187","0.4935856759548187","185","185","185","0.5269429981708527","0.5088200569152832","0.5450659394264221","185","185","185","0.36775851249694824","0.36775851249694824","0.36775851249694824","185","185","185","0.34334325790405273","0.34334325790405273","0.34334325790405273","185","185","185","0.12453101575374603","0.12453101575374603","0.12453101575374603","185","185","185","0.0410585030913353","0.0410585030913353","0.0410585030913353"
"18700","186","186","186","0.45884624123573303","0.45884624123573303","0.45884624123573303","186","186","186","0.57187220454216","0.5452620387077332","0.5984823703765869","186","186","186","0.3593774437904358","0.3593774437904358","0.3593774437904358","186","186","186","0.32987675070762634","0.32987675070762634","0.32987675070762634","186","186","186","0.12692591547966003","0.12692591547966003","0.12692591547966003","186","186","186","0.026527073234319687","0.026527073234319687","0.026527073234319687"
