"ray/tune/custom_metrics/real_step_mean","oracle_noise: honest-bee-2883 - _step","oracle_noise: honest-bee-2883 - _step__MIN","oracle_noise: honest-bee-2883 - _step__MAX","oracle_noise: honest-bee-2883 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: honest-bee-2883 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: honest-bee-2883 - ray/tune/custom_metrics/energy_cost_mean__MAX","oracle_noise: 90 - _step","oracle_noise: 90 - _step__MIN","oracle_noise: 90 - _step__MAX","oracle_noise: 90 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: 90 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: 90 - ray/tune/custom_metrics/energy_cost_mean__MAX","oracle_noise: 60 - _step","oracle_noise: 60 - _step__MIN","oracle_noise: 60 - _step__MAX","oracle_noise: 60 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: 60 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: 60 - ray/tune/custom_metrics/energy_cost_mean__MAX","oracle_noise: 20 - _step","oracle_noise: 20 - _step__MIN","oracle_noise: 20 - _step__MAX","oracle_noise: 20 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: 20 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: 20 - ray/tune/custom_metrics/energy_cost_mean__MAX"
"3850.5","38","38","38","95.67284393310547","95.67284393310547","95.67284393310547","","","","","","","","","","","","","","","","","",""
"3859.510009765625","","","","","","","168","168","168","81.0596694946289","81.0596694946289","81.0596694946289","","","","","","","","","","","",""
"3876.090087890625","","","","","","","","","","","","","","","","","","","106","106","106","77.09175872802734","77.09175872802734","77.09175872802734"
"3901.25","","","","","","","169","169","169","84.865478515625","84.865478515625","84.865478515625","","","","","","","","","","","",""
"3907.1298828125","","","","","","","","","","","","","138","138","138","72.59797668457031","72.59797668457031","72.59797668457031","","","","","",""
"3920.31005859375","","","","","","","","","","","","","","","","","","","107","107","107","79.27007293701172","79.27007293701172","79.27007293701172"
"3939.159912109375","","","","","","","170","170","170","82.32806396484375","82.32806396484375","82.32806396484375","","","","","","","","","","","",""
"3950.5","39","39","39","94.89888763427734","94.89888763427734","94.89888763427734","","","","","","","","","","","","","","","","","",""
"3966.2900390625","","","","","","","","","","","","","139","139","139","73.13013458251953","73.13013458251953","73.13013458251953","","","","","",""
"3972.5","","","","","","","","","","","","","","","","","","","108","108","108","78.0584487915039","78.0584487915039","78.0584487915039"
"3981.050048828125","","","","","","","171","171","171","84.8408432006836","84.8408432006836","84.8408432006836","","","","","","","","","","","",""
"4017.06005859375","","","","","","","172","172","172","83.95812225341797","83.95812225341797","83.95812225341797","","","","","","","","","","","",""
"4022.070068359375","","","","","","","","","","","","","140","140","140","74.67417907714844","74.67417907714844","74.67417907714844","","","","","",""
"4025.7900390625","","","","","","","","","","","","","","","","","","","109","109","109","78.22021484375","78.22021484375","78.22021484375"
"4050.5","40","40","40","90.59429168701172","90.59429168701172","90.59429168701172","","","","","","","","","","","","","","","","","",""
"4055.070068359375","","","","","","","173","173","173","83.88581085205078","83.88581085205078","83.88581085205078","","","","","","","","","","","",""
"4077.389892578125","","","","","","","","","","","","","141","141","141","73.95064544677734","73.95064544677734","73.95064544677734","","","","","",""
"4086.47998046875","","","","","","","","","","","","","","","","","","","110","110","110","75.73458099365234","75.73458099365234","75.73458099365234"
"4095.510009765625","","","","","","","174","174","174","86.82933807373047","86.82933807373047","86.82933807373047","","","","","","","","","","","",""
"4126.56982421875","","","","","","","175","175","175","89.17443084716797","89.17443084716797","89.17443084716797","","","","","","","","","","","",""
"4131.27001953125","","","","","","","","","","","","","142","142","142","75.79524230957031","75.79524230957031","75.79524230957031","","","","","",""
"4140.64990234375","","","","","","","","","","","","","","","","","","","111","111","111","76.47562408447266","76.47562408447266","76.47562408447266"
"4150.5","41","41","41","93.38751220703125","93.38751220703125","93.38751220703125","","","","","","","","","","","","","","","","","",""
"4158.56005859375","","","","","","","176","176","176","87.64263153076172","87.64263153076172","87.64263153076172","","","","","","","","","","","",""
"4189.580078125","","","","","","","","","","","","","143","143","143","72.87554931640625","72.87554931640625","72.87554931640625","","","","","",""
"4191.72021484375","","","","","","","177","177","177","93.49518585205078","93.49518585205078","93.49518585205078","","","","","","","","","","","",""
"4201.240234375","","","","","","","","","","","","","","","","","","","112","112","112","72.37843322753906","72.37843322753906","72.37843322753906"
"4222.580078125","","","","","","","178","178","178","89.3826675415039","89.3826675415039","89.3826675415039","","","","","","","","","","","",""
"4247.31982421875","","","","","","","","","","","","","144","144","144","73.17184448242188","73.17184448242188","73.17184448242188","","","","","",""
"4250.5","42","42","42","92.79917907714844","92.79917907714844","92.79917907714844","","","","","","","","","","","","","","","","","",""
"4256.72998046875","","","","","","","179","179","179","89.77503204345703","89.77503204345703","89.77503204345703","","","","","","","","","","","",""
"4269.43017578125","","","","","","","","","","","","","","","","","","","113","113","113","75.3426284790039","75.3426284790039","75.3426284790039"
"4290.4501953125","","","","","","","180","180","180","86.3869400024414","86.3869400024414","86.3869400024414","","","","","","","","","","","",""
"4304","","","","","","","","","","","","","145","145","145","73.03165435791016","73.03165435791016","73.03165435791016","","","","","",""
"4325.169921875","","","","","","","181","181","181","86.80455780029297","86.80455780029297","86.80455780029297","","","","","","","","","","","",""
"4333.52001953125","","","","","","","","","","","","","","","","","","","114","114","114","72.66698455810547","72.66698455810547","72.66698455810547"
"4350.5","43","43","43","90.24855041503906","90.24855041503906","90.24855041503906","","","","","","","","","","","","","","","","","",""
"4355.240234375","","","","","","","","","","","","","146","146","146","73.53328704833984","73.53328704833984","73.53328704833984","","","","","",""
"4360.93994140625","","","","","","","182","182","182","85.93452453613281","85.93452453613281","85.93452453613281","","","","","","","","","","","",""
"4396.7001953125","","","","","","","","","","","","","","","","","","","115","115","115","73.74671173095703","73.74671173095703","73.74671173095703"
"4397.31005859375","","","","","","","183","183","183","85.5835952758789","85.5835952758789","85.5835952758789","","","","","","","","","","","",""
"4410.85986328125","","","","","","","","","","","","","147","147","147","76.33152770996094","76.33152770996094","76.33152770996094","","","","","",""
"4429.68017578125","","","","","","","184","184","184","86.73287963867188","86.73287963867188","86.73287963867188","","","","","","","","","","","",""
"4450.5","44","44","44","95.32424926757812","95.32424926757812","95.32424926757812","","","","","","","","","","","","","","","","","",""
"4454.43994140625","","","","","","","","","","","","","","","","","","","116","116","116","76.70255279541016","76.70255279541016","76.70255279541016"
"4457.89990234375","","","","","","","185","185","185","91.15037536621094","91.15037536621094","91.15037536621094","","","","","","","","","","","",""
"4458.02978515625","","","","","","","","","","","","","148","148","148","77.57796478271484","77.57796478271484","77.57796478271484","","","","","",""
"4488.5400390625","","","","","","","186","186","186","89.11784362792969","89.11784362792969","89.11784362792969","","","","","","","","","","","",""
"4511.33984375","","","","","","","","","","","","","149","149","149","76.461669921875","76.461669921875","76.461669921875","","","","","",""
"4514.89990234375","","","","","","","","","","","","","","","","","","","117","117","117","74.31524658203125","74.31524658203125","74.31524658203125"
"4518.14990234375","","","","","","","187","187","187","90.53856658935547","90.53856658935547","90.53856658935547","","","","","","","","","","","",""
"4548.64990234375","","","","","","","188","188","188","92.12232971191406","92.12232971191406","92.12232971191406","","","","","","","","","","","",""
"4550.5","45","45","45","92.1324462890625","92.1324462890625","92.1324462890625","","","","","","","","","","","","","","","","","",""
"4558.990234375","","","","","","","","","","","","","150","150","150","78.28691101074219","78.28691101074219","78.28691101074219","","","","","",""
"4576.22021484375","","","","","","","189","189","189","93.75494384765625","93.75494384765625","93.75494384765625","","","","","","","","","","","",""
"4579.08984375","","","","","","","","","","","","","","","","","","","118","118","118","74.33665466308594","74.33665466308594","74.33665466308594"
"4600.14013671875","","","","","","","190","190","190","92.63362884521484","92.63362884521484","92.63362884521484","","","","","","","","","","","",""
"4606.22021484375","","","","","","","","","","","","","151","151","151","77.76017761230469","77.76017761230469","77.76017761230469","","","","","",""
"4628.56982421875","","","","","","","191","191","191","95.54464721679688","95.54464721679688","95.54464721679688","","","","","","","","","","","",""
"4634.72021484375","","","","","","","","","","","","","","","","","","","119","119","119","75.94342803955078","75.94342803955078","75.94342803955078"
"4650.5","46","46","46","89.08901977539062","89.08901977539062","89.08901977539062","","","","","","","","","","","","","","","","","",""
"4652.66015625","","","","","","","192","192","192","93.7394790649414","93.7394790649414","93.7394790649414","","","","","","","","","","","",""
"4656.60009765625","","","","","","","","","","","","","152","152","152","75.5889663696289","75.5889663696289","75.5889663696289","","","","","",""
"4681.85009765625","","","","","","","193","193","193","97.93574523925781","97.93574523925781","97.93574523925781","","","","","","","","","","","",""
"4698.490234375","","","","","","","","","","","","","","","","","","","120","120","120","75.59500885009766","75.59500885009766","75.59500885009766"
"4708.5498046875","","","","","","","194","194","194","97.48600769042969","97.48600769042969","97.48600769042969","","","","","","","","","","","",""
"4709.0400390625","","","","","","","","","","","","","153","153","153","73.64295196533203","73.64295196533203","73.64295196533203","","","","","",""
"4734.64013671875","","","","","","","195","195","195","93.97035217285156","93.97035217285156","93.97035217285156","","","","","","","","","","","",""
"4750.5","47","47","47","91.27278137207031","91.27278137207031","91.27278137207031","","","","","","","","","","","","","","","","","",""
"4757.93017578125","","","","","","","","","","","","","","","","","","","121","121","121","73.73828887939453","73.73828887939453","73.73828887939453"
"4763.27001953125","","","","","","","196","196","196","92.36458587646484","92.36458587646484","92.36458587646484","","","","","","","","","","","",""
"4768.1201171875","","","","","","","","","","","","","154","154","154","70.47653198242188","70.47653198242188","70.47653198242188","","","","","",""
"4794.02001953125","","","","","","","197","197","197","93.72491455078125","93.72491455078125","93.72491455078125","","","","","","","","","","","",""
"4824.990234375","","","","","","","","","","","","","","","","","","","122","122","122","74.64998626708984","74.64998626708984","74.64998626708984"
"4825.60986328125","","","","","","","198","198","198","88.83043670654297","88.83043670654297","88.83043670654297","","","","","","","","","","","",""
"4827.990234375","","","","","","","","","","","","","155","155","155","75.05784606933594","75.05784606933594","75.05784606933594","","","","","",""
"4850.5","48","48","48","87.17321014404297","87.17321014404297","87.17321014404297","","","","","","","","","","","","","","","","","",""
"4860.64013671875","","","","","","","199","199","199","84.5592269897461","84.5592269897461","84.5592269897461","","","","","","","","","","","",""
"4878.93994140625","","","","","","","","","","","","","156","156","156","79.90557861328125","79.90557861328125","79.90557861328125","","","","","",""
"4888.830078125","","","","","","","200","200","200","92.18734741210938","92.18734741210938","92.18734741210938","","","","","","","","","","","",""
"4900.66015625","","","","","","","","","","","","","","","","","","","123","123","123","67.2140121459961","67.2140121459961","67.2140121459961"
"4913.3798828125","","","","","","","201","201","201","96.0604019165039","96.0604019165039","96.0604019165039","","","","","","","","","","","",""
"4925.08984375","","","","","","","","","","","","","157","157","157","80.4777603149414","80.4777603149414","80.4777603149414","","","","","",""
"4935.68994140625","","","","","","","202","202","202","93.94465637207031","93.94465637207031","93.94465637207031","","","","","","","","","","","",""
"4950.5","49","49","49","90.42461395263672","90.42461395263672","90.42461395263672","","","","","","","","","","","","","","","","","",""
"4963.4599609375","","","","","","","203","203","203","90.95272064208984","90.95272064208984","90.95272064208984","","","","","","","","","","","",""
"4976.27001953125","","","","","","","","","","","","","158","158","158","73.54898071289062","73.54898071289062","73.54898071289062","","","","","",""
"4991.6201171875","","","","","","","","","","","","","","","","","","","124","124","124","64.62565612792969","64.62565612792969","64.62565612792969"
"4999.240234375","","","","","","","204","204","204","88.25102233886719","88.25102233886719","88.25102233886719","","","","","","","","","","","",""
"5027.7001953125","","","","","","","205","205","205","95.95915985107422","95.95915985107422","95.95915985107422","","","","","","","","","","","",""
"5029.85986328125","","","","","","","","","","","","","159","159","159","74.35556030273438","74.35556030273438","74.35556030273438","","","","","",""
"5050.5","50","50","50","92.85565185546875","92.85565185546875","92.85565185546875","","","","","","","","","","","","","","","","","",""
"5060.669921875","","","","","","","206","206","206","89.79869842529297","89.79869842529297","89.79869842529297","","","","","","","","","","","",""
"5082.0400390625","","","","","","","","","","","","","160","160","160","72.99652862548828","72.99652862548828","72.99652862548828","","","","","",""
"5085.830078125","","","","","","","","","","","","","","","","","","","125","125","125","66.12286376953125","66.12286376953125","66.12286376953125"
"5095.35986328125","","","","","","","207","207","207","93.21836853027344","93.21836853027344","93.21836853027344","","","","","","","","","","","",""
"5121.56005859375","","","","","","","208","208","208","96.29202270507812","96.29202270507812","96.29202270507812","","","","","","","","","","","",""
"5134.68994140625","","","","","","","","","","","","","161","161","161","72.10560607910156","72.10560607910156","72.10560607910156","","","","","",""
"5150.5","51","51","51","85.6362075805664","85.6362075805664","85.6362075805664","","","","","","","","","","","","","","","","","",""
"5150.81982421875","","","","","","","209","209","209","95.64852142333984","95.64852142333984","95.64852142333984","","","","","","","","","","","",""
"5173.919921875","","","","","","","","","","","","","","","","","","","126","126","126","66.92625427246094","66.92625427246094","66.92625427246094"
"5174.60986328125","","","","","","","210","210","210","100.6272964477539","100.6272964477539","100.6272964477539","","","","","","","","","","","",""
"5195.31982421875","","","","","","","","","","","","","162","162","162","72.35808563232422","72.35808563232422","72.35808563232422","","","","","",""
"5196.5","","","","","","","211","211","211","97.32899475097656","97.32899475097656","97.32899475097656","","","","","","","","","","","",""
"5228.009765625","","","","","","","212","212","212","94.97305297851562","94.97305297851562","94.97305297851562","","","","","","","","","","","",""
"5250.5","52","52","52","88.0047607421875","88.0047607421875","88.0047607421875","","","","","","","","","","","","","","","","","",""
"5254.2001953125","","","","","","","","","","","","","163","163","163","71.02851867675781","71.02851867675781","71.02851867675781","","","","","",""
"5258.52001953125","","","","","","","","","","","","","","","","","","","127","127","127","67.37152099609375","67.37152099609375","67.37152099609375"
"5263.5","","","","","","","213","213","213","99.03959655761719","99.03959655761719","99.03959655761719","","","","","","","","","","","",""
"5281.64990234375","","","","","","","214","214","214","99.41087341308594","99.41087341308594","99.41087341308594","","","","","","","","","","","",""
"5299.22021484375","","","","","","","215","215","215","97.39205932617188","97.39205932617188","97.39205932617188","","","","","","","","","","","",""
"5310.14990234375","","","","","","","","","","","","","164","164","164","74.55109405517578","74.55109405517578","74.55109405517578","","","","","",""
"5325.580078125","","","","","","","216","216","216","92.7106704711914","92.7106704711914","92.7106704711914","","","","","","","","","","","",""
"5345.97998046875","","","","","","","","","","","","","","","","","","","128","128","128","65.81327819824219","65.81327819824219","65.81327819824219"
"5350.5","53","53","53","89.6493911743164","89.6493911743164","89.6493911743164","","","","","","","","","","","","","","","","","",""
"5360.97998046875","","","","","","","217","217","217","87.38135528564453","87.38135528564453","87.38135528564453","","","","","","","","","","","",""
"5364.85986328125","","","","","","","","","","","","","165","165","165","72.47430419921875","72.47430419921875","72.47430419921875","","","","","",""
"5396.2900390625","","","","","","","218","218","218","92.7533187866211","92.7533187866211","92.7533187866211","","","","","","","","","","","",""
"5413.02978515625","","","","","","","","","","","","","166","166","166","76.16705322265625","76.16705322265625","76.16705322265625","","","","","",""
"5419.259765625","","","","","","","219","219","219","93.13905334472656","93.13905334472656","93.13905334472656","","","","","","","","","","","",""
"5433.8798828125","","","","","","","","","","","","","","","","","","","129","129","129","67.34994506835938","67.34994506835938","67.34994506835938"
"5443.43994140625","","","","","","","220","220","220","94.35552215576172","94.35552215576172","94.35552215576172","","","","","","","","","","","",""
"5450.5","54","54","54","90.41079711914062","90.41079711914062","90.41079711914062","","","","","","","","","","","","","","","","","",""
"5463.7001953125","","","","","","","221","221","221","94.63322448730469","94.63322448730469","94.63322448730469","","","","","","","","","","","",""
"5465.64013671875","","","","","","","","","","","","","167","167","167","72.79728698730469","72.79728698730469","72.79728698730469","","","","","",""
"5491.990234375","","","","","","","222","222","222","93.71553039550781","93.71553039550781","93.71553039550781","","","","","","","","","","","",""
"5516.72021484375","","","","","","","","","","","","","168","168","168","78.79000854492188","78.79000854492188","78.79000854492188","","","","","",""
"5516.81005859375","","","","","","","","","","","","","","","","","","","130","130","130","66.42396545410156","66.42396545410156","66.42396545410156"
"5521.759765625","","","","","","","223","223","223","90.03839111328125","90.03839111328125","90.03839111328125","","","","","","","","","","","",""
"5547","","","","","","","224","224","224","96.82841491699219","96.82841491699219","96.82841491699219","","","","","","","","","","","",""
"5550.5","55","55","55","88.28347778320312","88.28347778320312","88.28347778320312","","","","","","","","","","","","","","","","","",""
"5564.81982421875","","","","","","","","","","","","","169","169","169","78.01150512695312","78.01150512695312","78.01150512695312","","","","","",""
"5567.43017578125","","","","","","","225","225","225","98.87714385986328","98.87714385986328","98.87714385986328","","","","","","","","","","","",""
"5594.64013671875","","","","","","","226","226","226","90.73619842529297","90.73619842529297","90.73619842529297","","","","","","","","","","","",""
"5603.25","","","","","","","","","","","","","170","170","170","85.97703552246094","85.97703552246094","85.97703552246094","","","","","",""
"5606.5","","","","","","","","","","","","","","","","","","","131","131","131","64.61296081542969","64.61296081542969","64.61296081542969"
"5626.58984375","","","","","","","227","227","227","92.99848937988281","92.99848937988281","92.99848937988281","","","","","","","","","","","",""
"5638.490234375","","","","","","","","","","","","","171","171","171","84.99109649658203","84.99109649658203","84.99109649658203","","","","","",""
"5650.5","56","56","56","85.59711456298828","85.59711456298828","85.59711456298828","","","","","","","","","","","","","","","","","",""
"5657.4599609375","","","","","","","228","228","228","90.22731018066406","90.22731018066406","90.22731018066406","","","","","","","","","","","",""
"5680.68994140625","","","","","","","","","","","","","172","172","172","83.49880981445312","83.49880981445312","83.49880981445312","","","","","",""
"5694.43994140625","","","","","","","229","229","229","89.99388122558594","89.99388122558594","89.99388122558594","","","","","","","","","","","",""
"5698.81982421875","","","","","","","","","","","","","","","","","","","132","132","132","64.90499114990234","64.90499114990234","64.90499114990234"
"5721.7001953125","","","","","","","","","","","","","173","173","173","86.66083526611328","86.66083526611328","86.66083526611328","","","","","",""
"5732.0400390625","","","","","","","230","230","230","91.46089935302734","91.46089935302734","91.46089935302734","","","","","","","","","","","",""
"5750.5","57","57","57","87.85069274902344","87.85069274902344","87.85069274902344","","","","","","","","","","","","","","","","","",""
"5760.4599609375","","","","","","","","","","","","","174","174","174","84.68144226074219","84.68144226074219","84.68144226074219","","","","","",""
"5761.14013671875","","","","","","","231","231","231","95.61576843261719","95.61576843261719","95.61576843261719","","","","","","","","","","","",""
"5789.8701171875","","","","","","","","","","","","","","","","","","","133","133","133","63.5652961730957","63.5652961730957","63.5652961730957"
"5795.60009765625","","","","","","","232","232","232","90.76875305175781","90.76875305175781","90.76875305175781","","","","","","","","","","","",""
"5796.43994140625","","","","","","","","","","","","","175","175","175","88.13125610351562","88.13125610351562","88.13125610351562","","","","","",""
"5826.83984375","","","","","","","233","233","233","93.46109008789062","93.46109008789062","93.46109008789062","","","","","","","","","","","",""
"5828.14990234375","","","","","","","","","","","","","176","176","176","90.52987670898438","90.52987670898438","90.52987670898438","","","","","",""
"5850.5","58","58","58","85.85941314697266","85.85941314697266","85.85941314697266","","","","","","","","","","","","","","","","","",""
"5855.56005859375","","","","","","","234","234","234","89.49974060058594","89.49974060058594","89.49974060058594","","","","","","","","","","","",""
"5860.22021484375","","","","","","","","","","","","","177","177","177","88.65564727783203","88.65564727783203","88.65564727783203","","","","","",""
"5882.27978515625","","","","","","","","","","","","","","","","","","","134","134","134","63.04090881347656","63.04090881347656","63.04090881347656"
"5886.89013671875","","","","","","","235","235","235","88.65591430664062","88.65591430664062","88.65591430664062","","","","","","","","","","","",""
"5893.9599609375","","","","","","","","","","","","","178","178","178","85.28157043457031","85.28157043457031","85.28157043457031","","","","","",""
"5921.47021484375","","","","","","","236","236","236","83.62596893310547","83.62596893310547","83.62596893310547","","","","","","","","","","","",""
"5928.8701171875","","","","","","","","","","","","","179","179","179","84.78738403320312","84.78738403320312","84.78738403320312","","","","","",""
"5949.31982421875","","","","","","","237","237","237","93.50003814697266","93.50003814697266","93.50003814697266","","","","","","","","","","","",""
"5950.5","59","59","59","86.31927490234375","86.31927490234375","86.31927490234375","","","","","","","","","","","","","","","","","",""
"5965.18994140625","","","","","","","","","","","","","180","180","180","88.49110412597656","88.49110412597656","88.49110412597656","","","","","",""
"5972.47998046875","","","","","","","238","238","238","87.6122055053711","87.6122055053711","87.6122055053711","","","","","","","","","","","",""
"5974.75","","","","","","","","","","","","","","","","","","","135","135","135","64.00180053710938","64.00180053710938","64.00180053710938"
"5998.2001953125","","","","","","","","","","","","","181","181","181","88.02067565917969","88.02067565917969","88.02067565917969","","","","","",""
"6003.06982421875","","","","","","","239","239","239","92.64136505126953","92.64136505126953","92.64136505126953","","","","","","","","","","","",""
"6031.64990234375","","","","","","","240","240","240","90.84481811523438","90.84481811523438","90.84481811523438","","","","","","","","","","","",""
"6036.5","","","","","","","","","","","","","182","182","182","85.49688720703125","85.49688720703125","85.49688720703125","","","","","",""
"6050.5","60","60","60","86.42904663085938","86.42904663085938","86.42904663085938","","","","","","","","","","","","","","","","","",""
"6064.68017578125","","","","","","","241","241","241","92.8837890625","92.8837890625","92.8837890625","","","","","","","","","","","",""
"6067.41015625","","","","","","","","","","","","","","","","","","","136","136","136","62.195003509521484","62.195003509521484","62.195003509521484"
"6071.1298828125","","","","","","","","","","","","","183","183","183","84.28883361816406","84.28883361816406","84.28883361816406","","","","","",""
"6090.7001953125","","","","","","","242","242","242","95.93352508544922","95.93352508544922","95.93352508544922","","","","","","","","","","","",""
"6115.60009765625","","","","","","","243","243","243","94.09883880615234","94.09883880615234","94.09883880615234","","","","","","","","","","","",""
"6116.72021484375","","","","","","","","","","","","","184","184","184","85.51949310302734","85.51949310302734","85.51949310302734","","","","","",""
"6138.830078125","","","","","","","244","244","244","95.7269058227539","95.7269058227539","95.7269058227539","","","","","","","","","","","",""
"6148.580078125","","","","","","","","","","","","","185","185","185","87.12069702148438","87.12069702148438","87.12069702148438","","","","","",""
"6150.5","61","61","61","90.00548553466797","90.00548553466797","90.00548553466797","","","","","","","","","","","","","","","","","",""
"6162.259765625","","","","","","","245","245","245","97.3877944946289","97.3877944946289","97.3877944946289","","","","","","","","","","","",""
"6164.52001953125","","","","","","","","","","","","","","","","","","","137","137","137","62.6263313293457","62.6263313293457","62.6263313293457"
"6171.41015625","","","","","","","","","","","","","186","186","186","89.37368774414062","89.37368774414062","89.37368774414062","","","","","",""
"6186.7998046875","","","","","","","246","246","246","94.6606674194336","94.6606674194336","94.6606674194336","","","","","","","","","","","",""
"6206.259765625","","","","","","","","","","","","","187","187","187","84.56844329833984","84.56844329833984","84.56844329833984","","","","","",""
"6214.2099609375","","","","","","","247","247","247","91.58695220947266","91.58695220947266","91.58695220947266","","","","","","","","","","","",""
"6238.81005859375","","","","","","","","","","","","","188","188","188","88.48974609375","88.48974609375","88.48974609375","","","","","",""
"6240.830078125","","","","","","","248","248","248","91.6735610961914","91.6735610961914","91.6735610961914","","","","","","","","","","","",""
"6250.5","62","62","62","79.94587707519531","79.94587707519531","79.94587707519531","","","","","","","","","","","","","","","","","",""
"6259.52001953125","","","","","","","","","","","","","","","","","","","138","138","138","62.89323043823242","62.89323043823242","62.89323043823242"
"6269.0400390625","","","","","","","249","249","249","94.96595001220703","94.96595001220703","94.96595001220703","","","","","","","","","","","",""
"6277.240234375","","","","","","","","","","","","","189","189","189","83.99717712402344","83.99717712402344","83.99717712402344","","","","","",""
"6301.06005859375","","","","","","","250","250","250","89.27591705322266","89.27591705322266","89.27591705322266","","","","","","","","","","","",""
"6319.83984375","","","","","","","","","","","","","190","190","190","84.67130279541016","84.67130279541016","84.67130279541016","","","","","",""
"6339.7998046875","","","","","","","251","251","251","89.24952697753906","89.24952697753906","89.24952697753906","","","","","","","","","","","",""
"6350.5","63","63","63","86.47541809082031","86.47541809082031","86.47541809082031","","","","","","","","","","","","","","","","","",""
"6354.990234375","","","","","","","","","","","","","","","","","","","139","139","139","62.43392562866211","62.43392562866211","62.43392562866211"
"6359.16015625","","","","","","","","","","","","","191","191","191","86.09635162353516","86.09635162353516","86.09635162353516","","","","","",""
"6377.009765625","","","","","","","252","252","252","90.64891815185547","90.64891815185547","90.64891815185547","","","","","","","","","","","",""
"6398.080078125","","","","","","","","","","","","","192","192","192","85.61856842041016","85.61856842041016","85.61856842041016","","","","","",""
"6412.22998046875","","","","","","","253","253","253","88.4609375","88.4609375","88.4609375","","","","","","","","","","","",""
"6439.02001953125","","","","","","","","","","","","","193","193","193","82.79505157470703","82.79505157470703","82.79505157470703","","","","","",""
"6444.77001953125","","","","","","","254","254","254","86.42654418945312","86.42654418945312","86.42654418945312","","","","","","","","","","","",""
"6447.2099609375","","","","","","","","","","","","","","","","","","","140","140","140","62.743385314941406","62.743385314941406","62.743385314941406"
"6450.5","64","64","64","89.02982330322266","89.02982330322266","89.02982330322266","","","","","","","","","","","","","","","","","",""
"6477.02001953125","","","","","","","255","255","255","89.64142608642578","89.64142608642578","89.64142608642578","","","","","","","","","","","",""
"6480.81982421875","","","","","","","","","","","","","194","194","194","78.10211181640625","78.10211181640625","78.10211181640625","","","","","",""
"6505.830078125","","","","","","","256","256","256","95.25042724609375","95.25042724609375","95.25042724609375","","","","","","","","","","","",""
"6528.5","","","","","","","257","257","257","100.12643432617188","100.12643432617188","100.12643432617188","","","","","","","","","","","",""
"6530.41015625","","","","","","","","","","","","","195","195","195","74.95966339111328","74.95966339111328","74.95966339111328","","","","","",""
"6542.6201171875","","","","","","","","","","","","","","","","","","","141","141","141","62.31976318359375","62.31976318359375","62.31976318359375"
"6549.52978515625","","","","","","","258","258","258","99.60935974121094","99.60935974121094","99.60935974121094","","","","","","","","","","","",""
"6550.5","65","65","65","87.18928527832031","87.18928527832031","87.18928527832031","","","","","","","","","","","","","","","","","",""
"6571.5400390625","","","","","","","259","259","259","99.4803695678711","99.4803695678711","99.4803695678711","","","","","","","","","","","",""
"6578.2099609375","","","","","","","","","","","","","196","196","196","76.5091781616211","76.5091781616211","76.5091781616211","","","","","",""
"6593.990234375","","","","","","","260","260","260","93.6849136352539","93.6849136352539","93.6849136352539","","","","","","","","","","","",""
"6625.14013671875","","","","","","","261","261","261","94.63300323486328","94.63300323486328","94.63300323486328","","","","","","","","","","","",""
"6635.2001953125","","","","","","","","","","","","","197","197","197","73.25753021240234","73.25753021240234","73.25753021240234","","","","","",""
"6640.27001953125","","","","","","","","","","","","","","","","","","","142","142","142","61.83726119995117","61.83726119995117","61.83726119995117"
"6650.5","66","66","66","83.92245483398438","83.92245483398438","83.92245483398438","","","","","","","","","","","","","","","","","",""
"6652.02001953125","","","","","","","262","262","262","91.97846221923828","91.97846221923828","91.97846221923828","","","","","","","","","","","",""
"6679.990234375","","","","","","","263","263","263","92.82474517822266","92.82474517822266","92.82474517822266","","","","","","","","","","","",""
"6696.75","","","","","","","","","","","","","198","198","198","72.12781524658203","72.12781524658203","72.12781524658203","","","","","",""
"6707.06005859375","","","","","","","264","264","264","93.8900146484375","93.8900146484375","93.8900146484375","","","","","","","","","","","",""
"6737.8798828125","","","","","","","","","","","","","","","","","","","143","143","143","61.647342681884766","61.647342681884766","61.647342681884766"
"6742.4501953125","","","","","","","265","265","265","89.95985412597656","89.95985412597656","89.95985412597656","","","","","","","","","","","",""
"6750.5","67","67","67","82.31878662109375","82.31878662109375","82.31878662109375","","","","","","","","","","","","","","","","","",""
"6755.7998046875","","","","","","","","","","","","","199","199","199","77.00686645507812","77.00686645507812","77.00686645507812","","","","","",""
"6771.14990234375","","","","","","","266","266","266","93.88276672363281","93.88276672363281","93.88276672363281","","","","","","","","","","","",""
"6794.490234375","","","","","","","267","267","267","93.9433364868164","93.9433364868164","93.9433364868164","","","","","","","","","","","",""
"6799.10009765625","","","","","","","","","","","","","200","200","200","81.20543670654297","81.20543670654297","81.20543670654297","","","","","",""
"6817.35986328125","","","","","","","268","268","268","97.08899688720703","97.08899688720703","97.08899688720703","","","","","","","","","","","",""
