"ray/tune/custom_metrics/real_step_max","threshold_type: 7 - _step","threshold_type: 7 - _step__MIN","threshold_type: 7 - _step__MAX","threshold_type: 7 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 7 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 7 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: 5 - _step","threshold_type: 5 - _step__MIN","threshold_type: 5 - _step__MAX","threshold_type: 5 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 5 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 5 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: 3 - _step","threshold_type: 3 - _step__MIN","threshold_type: 3 - _step__MAX","threshold_type: 3 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 3 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 3 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: convex - _step","threshold_type: convex - _step__MIN","threshold_type: convex - _step__MAX","threshold_type: convex - ray/tune/custom_metrics/energy_cost_mean","threshold_type: convex - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: convex - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: hard - _step","threshold_type: hard - _step__MIN","threshold_type: hard - _step__MAX","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: s - _step","threshold_type: s - _step__MIN","threshold_type: s - _step__MAX","threshold_type: s - ray/tune/custom_metrics/energy_cost_mean","threshold_type: s - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: s - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: 1 - _step","threshold_type: 1 - _step__MIN","threshold_type: 1 - _step__MAX","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: concave - _step","threshold_type: concave - _step__MIN","threshold_type: concave - _step__MAX","threshold_type: concave - ray/tune/custom_metrics/energy_cost_mean","threshold_type: concave - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: concave - ray/tune/custom_metrics/energy_cost_mean__MAX"
"8268","","","","","","","","","","","","","","","","","","","","","","","","","194","194","194","61.908958435058594","61.908958435058594","61.908958435058594","","","","","","","","","","","","","","","","","",""
"8275","","","","","","","257","257","257","63.37331008911133","63.37331008911133","63.37331008911133","","","","","","","190","190","190","61.71188735961914","61.71188735961914","61.71188735961914","","","","","","","","","","","","","","","","","","","","","","","",""
"8284","","","","","","","","","","","","","","","","","","","190","190","190","61.880226135253906","61.880226135253906","61.880226135253906","","","","","","","","","","","","","","","","","","","173","173","173","61.92825698852539","61.92825698852539","61.92825698852539"
"8285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195","195","195","61.96228790283203","61.96228790283203","61.96228790283203","","","","","","","","","","","",""
"8287","","","","","","","","","","","","","","","","","","","191","191","191","61.6580696105957","61.6580696105957","61.6580696105957","","","","","","","","","","","","","","","","","","","","","","","",""
"8289","","","","","","","","","","","","","","","","","","","191","191","191","61.90486145019531","61.90486145019531","61.90486145019531","","","","","","","","","","","","","","","","","","","","","","","",""
"8290","","","","","","","235","235","235","63.93696975708008","63.93696975708008","63.93696975708008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8291","203","203","203","61.50368118286133","61.50368118286133","61.50368118286133","","","","","","","","","","","","","","","","","","","","","","","","","198","198","198","61.756221771240234","61.756221771240234","61.756221771240234","","","","","","","","","","","",""
"8292","","","","","","","","","","","","","","","","","","","","","","","","","194","194","194","61.824214935302734","61.824214935302734","61.824214935302734","196","196","196","61.71623611450195","61.71623611450195","61.71623611450195","","","","","","","","","","","",""
"8299","","","","","","","","","","","","","","","","","","","","","","","","","194","194","194","61.74577331542969","61.74577331542969","61.74577331542969","","","","","","","","","","","","","","","","","",""
"8300","201","201","201","61.62115478515625","61.62115478515625","61.62115478515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174","174","174","61.82103729248047","61.82103729248047","61.82103729248047"
"8304","","","","","","","","","","","","","","","","","","","192","192","192","61.92461395263672","61.92461395263672","61.92461395263672","","","","","","","","","","","","","","","","","","","","","","","",""
"8309","","","","","","","","","","","","","","","","","","","192","192","192","61.47602462768555","61.47602462768555","61.47602462768555","","","","","","","","","","","","","","","","","","","","","","","",""
"8310","199","199","199","61.71830749511719","61.71830749511719","61.71830749511719","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174","174","174","61.82249450683594","61.82249450683594","61.82249450683594"
"8314","199","199","199","61.72324752807617","61.72324752807617","61.72324752807617","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196","196","196","61.67710876464844","61.67710876464844","61.67710876464844","","","","","","","","","","","",""
"8316","","","","","","","241","241","241","62.142234802246094","62.142234802246094","62.142234802246094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8320","","","","","","","244","244","244","63.549766540527344","63.549766540527344","63.549766540527344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8323","","","","","","","","","","","","","","","","","","","","","","","","","195","195","195","61.61640167236328","61.61640167236328","61.61640167236328","","","","","","","","","","","","","175","175","175","61.42979431152344","61.42979431152344","61.42979431152344"
"8327","","","","","","","","","","","","","","","","","","","192","192","192","61.716922760009766","61.716922760009766","61.716922760009766","","","","","","","","","","","","","","","","","","","","","","","",""
"8328","","","","","","","251","251","251","63.53888702392578","63.53888702392578","63.53888702392578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8329","","","","","","","258","258","258","63.43762969970703","63.43762969970703","63.43762969970703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197","197","197","61.66127014160156","61.66127014160156","61.66127014160156","","","","","","","","","","","",""
"8340","","","","","","","","","","","","","","","","","","","192","192","192","61.77693557739258","61.77693557739258","61.77693557739258","195","195","195","61.63364028930664","61.63364028930664","61.63364028930664","","","","","","","","","","","","","","","","","",""
"8345","","","","","","","","","","","","","","","","","","","191","191","191","61.66841125488281","61.66841125488281","61.66841125488281","","","","","","","","","","","","","","","","","","","","","","","",""
"8354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175","175","175","61.52678680419922","61.52678680419922","61.52678680419922"
"8355","201","201","201","64.09605407714844","64.09605407714844","64.09605407714844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8357","","","","","","","","","","","","","","","","","","","191","191","191","61.99686050415039","61.99686050415039","61.99686050415039","","","","","","","","","","","","","","","","","","","","","","","",""
"8363","","","","","","","236","236","236","63.62917709350586","63.62917709350586","63.62917709350586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8366","","","","","","","","","","","","","","","","","","","","","","","","","195","195","195","61.89323425292969","61.89323425292969","61.89323425292969","","","","","","","","","","","","","","","","","",""
"8373","","","","","","","","","","","","","","","","","","","191","191","191","61.819889068603516","61.819889068603516","61.819889068603516","","","","","","","","","","","","","","","","","","","","","","","",""
"8380","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196","196","196","61.98267364501953","61.98267364501953","61.98267364501953","","","","","","","174","174","174","62.510929107666016","62.510929107666016","62.510929107666016"
"8383","","","","","","","","","","","","","","","","","","","191","191","191","61.62820816040039","61.62820816040039","61.62820816040039","","","","","","","","","","","","","","","","","","","","","","","",""
"8384","","","","","","","","","","","","","","","","","","","192","192","192","62.055606842041016","62.055606842041016","62.055606842041016","","","","","","","","","","","","","","","","","","","","","","","",""
"8387","","","","","","","","","","","","","","","","","","","192","192","192","61.89724349975586","61.89724349975586","61.89724349975586","","","","","","","197","197","197","61.98616409301758","61.98616409301758","61.98616409301758","","","","","","","","","","","",""
"8388","204","204","204","61.910919189453125","61.910919189453125","61.910919189453125","259","259","259","63.58950424194336","63.58950424194336","63.58950424194336","","","","","","","","","","","","","195","195","195","62.0704460144043","62.0704460144043","62.0704460144043","","","","","","","","","","","","","","","","","",""
"8389","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199","199","199","61.95022964477539","61.95022964477539","61.95022964477539","","","","","","","","","","","",""
"8394","","","","","","","252","252","252","63.54037094116211","63.54037094116211","63.54037094116211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8395","","","","","","","245","245","245","63.306419372558594","63.306419372558594","63.306419372558594","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8397","202","202","202","62.465938568115234","62.465938568115234","62.465938568115234","","","","","","","","","","","","","","","","","","","195","195","195","61.88155746459961","61.88155746459961","61.88155746459961","","","","","","","","","","","","","","","","","",""
"8399","","","","","","","242","242","242","62.68994903564453","62.68994903564453","62.68994903564453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175","175","175","61.632057189941406","61.632057189941406","61.632057189941406"
"8404","","","","","","","","","","","","","","","","","","","193","193","193","61.708717346191406","61.708717346191406","61.708717346191406","","","","","","","","","","","","","","","","","","","","","","","",""
"8407","200","200","200","61.98170852661133","61.98170852661133","61.98170852661133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8409","","","","","","","","","","","","","","","","","","","193","193","193","61.52445602416992","61.52445602416992","61.52445602416992","","","","","","","","","","","","","","","","","","","","","","","",""
"8410","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197","197","197","62.081336975097656","62.081336975097656","62.081336975097656","","","","","","","","","","","",""
"8411","200","200","200","61.93156814575195","61.93156814575195","61.93156814575195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175","175","175","61.66579818725586","61.66579818725586","61.66579818725586"
"8423","","","","","","","","","","","","","","","","","","","","","","","","","196","196","196","62.00954818725586","62.00954818725586","62.00954818725586","","","","","","","","","","","","","176","176","176","61.57103729248047","61.57103729248047","61.57103729248047"
"8427","","","","","","","","","","","","","","","","","","","193","193","193","61.82107162475586","61.82107162475586","61.82107162475586","","","","","","","","","","","","","","","","","","","","","","","",""
"8428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198","198","198","62.012237548828125","62.012237548828125","62.012237548828125","","","","","","","","","","","",""
"8437","","","","","","","","","","","","","","","","","","","193","193","193","62.072357177734375","62.072357177734375","62.072357177734375","","","","","","","","","","","","","","","","","","","","","","","",""
"8439","","","","","","","","","","","","","","","","","","","","","","","","","196","196","196","61.586585998535156","61.586585998535156","61.586585998535156","","","","","","","","","","","","","","","","","",""
"8443","","","","","","","","","","","","","","","","","","","192","192","192","61.668304443359375","61.668304443359375","61.668304443359375","","","","","","","","","","","","","","","","","","","","","","","",""
"8444","","","","","","","237","237","237","63.671478271484375","63.671478271484375","63.671478271484375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8447","202","202","202","64.19971466064453","64.19971466064453","64.19971466064453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8449","","","","","","","256.5","253","260","63.05571937561035","62.93120193481445","63.18023681640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8451","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176","176","176","61.4933967590332","61.4933967590332","61.4933967590332"
"8457","","","","","","","","","","","","","","","","","","","192","192","192","61.786163330078125","61.786163330078125","61.786163330078125","","","","","","","","","","","","","","","","","","","","","","","",""
"8463","","","","","","","","","","","","","","","","","","","","","","","","","196","196","196","62.00518035888672","62.00518035888672","62.00518035888672","","","","","","","","","","","","","","","","","",""
"8467","","","","","","","246","246","246","63.877899169921875","63.877899169921875","63.877899169921875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8472","","","","","","","","","","","","","","","","","","","192","192","192","62.07775115966797","62.07775115966797","62.07775115966797","","","","","","","","","","","","","","","","","","","","","","","",""
"8475","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197","197","197","62.311405181884766","62.311405181884766","62.311405181884766","","","","","","","","","","","",""
"8478","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175","175","175","62.17133331298828","62.17133331298828","62.17133331298828"
"8482","205","205","205","62.26462173461914","62.26462173461914","62.26462173461914","","","","","","","","","","","","","193","193","193","61.783164978027344","61.783164978027344","61.783164978027344","","","","","","","","","","","","","","","","","","","","","","","",""
"8483","","","","","","","","","","","","","","","","","","","192","192","192","61.912506103515625","61.912506103515625","61.912506103515625","","","","","","","198","198","198","62.00892639160156","62.00892639160156","62.00892639160156","","","","","","","","","","","",""
"8484","","","","","","","243","243","243","62.279903411865234","62.279903411865234","62.279903411865234","","","","","","","193","193","193","61.87962341308594","61.87962341308594","61.87962341308594","","","","","","","","","","","","","","","","","","","","","","","",""
"8487","","","","","","","","","","","","","","","","","","","","","","","","","196","196","196","61.708255767822266","61.708255767822266","61.708255767822266","200","200","200","61.716983795166016","61.716983795166016","61.716983795166016","","","","","","","","","","","",""
"8495","203","203","203","61.676544189453125","61.676544189453125","61.676544189453125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8497","","","","","","","","","","","","","","","","","","","","","","","","","196","196","196","61.53079605102539","61.53079605102539","61.53079605102539","","","","","","","","","","","","","","","","","",""
"8499","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176","176","176","62.036190032958984","62.036190032958984","62.036190032958984"
"8502","201","201","201","62.14079666137695","62.14079666137695","62.14079666137695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8503","","","","","","","","","","","","","","","","","","","194","194","194","61.70094299316406","61.70094299316406","61.70094299316406","","","","","","","","","","","","","","","","","","","","","","","",""
"8506","","","","","","","261","261","261","63.577571868896484","63.577571868896484","63.577571868896484","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8508","201","201","201","61.896541595458984","61.896541595458984","61.896541595458984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8509","","","","","","","","","","","","","","","","","","","194","194","194","61.38307189941406","61.38307189941406","61.38307189941406","","","","","","","198","198","198","61.8434944152832","61.8434944152832","61.8434944152832","","","","","","","","","","","",""
"8510","","","","","","","254","254","254","63.22319030761719","63.22319030761719","63.22319030761719","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8511","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176","176","176","61.720096588134766","61.720096588134766","61.720096588134766"
"8522","","","","","","","","","","","","","","","","","","","","","","","","","197","197","197","61.74506759643555","61.74506759643555","61.74506759643555","","","","","","","","","","","","","","","","","",""
"8523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177","177","177","61.79029846191406","61.79029846191406","61.79029846191406"
"8525","","","","","","","238","238","238","63.7650146484375","63.7650146484375","63.7650146484375","","","","","","","","","","","","","","","","","","","199","199","199","61.76264572143555","61.76264572143555","61.76264572143555","","","","","","","","","","","",""
"8527","","","","","","","","","","","","","","","","","","","194","194","194","61.52513885498047","61.52513885498047","61.52513885498047","","","","","","","","","","","","","","","","","","","","","","","",""
"8537","","","","","","","","","","","","","","","","","","","194","194","194","61.53820037841797","61.53820037841797","61.53820037841797","","","","","","","","","","","","","","","","","","","","","","","",""
"8538","","","","","","","","","","","","","","","","","","","","","","","","","197","197","197","61.5733757019043","61.5733757019043","61.5733757019043","","","","","","","","","","","","","","","","","",""
"8542","","","","","","","","","","","","","","","","","","","193","193","193","61.522377014160156","61.522377014160156","61.522377014160156","","","","","","","","","","","","","","","","","","","","","","","",""
"8544","203","203","203","63.985164642333984","63.985164642333984","63.985164642333984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8547","","","","","","","247","247","247","63.573272705078125","63.573272705078125","63.573272705078125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8550","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177","177","177","61.24504470825195","61.24504470825195","61.24504470825195"
"8556","","","","","","","","","","","","","","","","","","","193","193","193","61.66148376464844","61.66148376464844","61.66148376464844","","","","","","","","","","","","","","","","","","","","","","","",""
"8561","","","","","","","","","","","","","","","","","","","","","","","","","197","197","197","61.926029205322266","61.926029205322266","61.926029205322266","","","","","","","","","","","","","","","","","",""
"8566","","","","","","","244","244","244","62.736019134521484","62.736019134521484","62.736019134521484","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8567","","","","","","","255","255","255","63.15047836303711","63.15047836303711","63.15047836303711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8568","","","","","","","262","262","262","63.73911666870117","63.73911666870117","63.73911666870117","","","","","","","","","","","","","","","","","","","198","198","198","62.38603973388672","62.38603973388672","62.38603973388672","","","","","","","","","","","",""
"8571","","","","","","","","","","","","","","","","","","","193","193","193","61.69966125488281","61.69966125488281","61.69966125488281","","","","","","","","","","","","","","","","","","","","","","","",""
"8576","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176","176","176","62.12788009643555","62.12788009643555","62.12788009643555"
"8577","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199","199","199","62.04698944091797","62.04698944091797","62.04698944091797","","","","","","","","","","","",""
"8579","206","206","206","61.74599838256836","61.74599838256836","61.74599838256836","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8580","","","","","","","","","","","","","","","","","","","194","194","194","62.110008239746094","62.110008239746094","62.110008239746094","","","","","","","","","","","","","","","","","","","","","","","",""
"8581","","","","","","","","","","","","","","","","","","","","","","","","","197","197","197","62.4453239440918","62.4453239440918","62.4453239440918","201","201","201","62.506771087646484","62.506771087646484","62.506771087646484","","","","","","","","","","","",""
"8582","","","","","","","","","","","","","","","","","","","194","194","194","61.53767395019531","61.53767395019531","61.53767395019531","","","","","","","","","","","","","","","","","","","","","","","",""
"8583","","","","","","","","","","","","","","","","","","","193","193","193","61.708404541015625","61.708404541015625","61.708404541015625","","","","","","","","","","","","","","","","","","","","","","","",""
"8593","204","204","204","61.69815444946289","61.69815444946289","61.69815444946289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8597","","","","","","","","","","","","","","","","","","","","","","","","","197","197","197","61.56877517700195","61.56877517700195","61.56877517700195","","","","","","","","","","","","","","","","","",""
"8599","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177","177","177","61.74224090576172","61.74224090576172","61.74224090576172"
"8600","202","202","202","62.442989349365234","62.442989349365234","62.442989349365234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8601","202","202","202","61.59401321411133","61.59401321411133","61.59401321411133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8602","","","","","","","","","","","","","","","","","","","195","195","195","61.61656188964844","61.61656188964844","61.61656188964844","","","","","","","","","","","","","","","","","","","","","","","",""
"8604","","","","","","","239","239","239","63.62997055053711","63.62997055053711","63.62997055053711","","","","","","","","","","","","","","","","","","","199","199","199","61.99821472167969","61.99821472167969","61.99821472167969","","","","","","","","","","","",""
"8609","","","","","","","","","","","","","","","","","","","195","195","195","61.43080520629883","61.43080520629883","61.43080520629883","","","","","","","","","","","","","","","","","","","","","","","",""
"8611","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177","177","177","61.61992263793945","61.61992263793945","61.61992263793945"
"8620","","","","","","","248","248","248","63.6091423034668","63.6091423034668","63.6091423034668","","","","","","","","","","","","","198","198","198","61.920711517333984","61.920711517333984","61.920711517333984","","","","","","","","","","","","","","","","","",""
"8621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178","178","178","61.95908737182617","61.95908737182617","61.95908737182617"
"8622","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","200","200","61.799842834472656","61.799842834472656","61.799842834472656","","","","","","","","","","","",""
"8626","","","","","","","","","","","","","","","","","","","195","195","195","61.6002311706543","61.6002311706543","61.6002311706543","","","","","","","","","","","","","","","","","","","","","","","",""
"8632","","","","","","","256","256","256","63.529239654541016","63.529239654541016","63.529239654541016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8634","","","","","","","263","263","263","63.568023681640625","63.568023681640625","63.568023681640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8635","","","","","","","","","","","","","","","","","","","195","195","195","61.72344207763672","61.72344207763672","61.72344207763672","","","","","","","","","","","","","","","","","","","","","","","",""
"8636","204","204","204","64.07707214355469","64.07707214355469","64.07707214355469","","","","","","","","","","","","","","","","","","","198","198","198","61.69541931152344","61.69541931152344","61.69541931152344","","","","","","","","","","","","","","","","","",""
"8641","","","","","","","","","","","","","","","","","","","194","194","194","61.712738037109375","61.712738037109375","61.712738037109375","","","","","","","","","","","","","","","","","","","","","","","",""
"8649","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178","178","178","61.21615982055664","61.21615982055664","61.21615982055664"
"8653","","","","","","","245","245","245","62.16584014892578","62.16584014892578","62.16584014892578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8655","","","","","","","","","","","","","","","","","","","194","194","194","61.6895751953125","61.6895751953125","61.6895751953125","","","","","","","","","","","","","","","","","","","","","","","",""
"8659","","","","","","","","","","","","","","","","","","","","","","","","","198","198","198","61.89512252807617","61.89512252807617","61.89512252807617","","","","","","","","","","","","","","","","","",""
"8665","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199","199","199","61.755645751953125","61.755645751953125","61.755645751953125","","","","","","","","","","","",""
"8670","","","","","","","","","","","","","","","","","","","194","194","194","61.6069221496582","61.6069221496582","61.6069221496582","","","","","","","","","","","","","","","","","","","","","","","",""
"8674","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201","200","202","62.03366279602051","61.93061828613281","62.1367073059082","","","","","","","","","","","",""
"8675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177","177","177","62.027381896972656","62.027381896972656","62.027381896972656"
"8677","207","207","207","61.67084503173828","61.67084503173828","61.67084503173828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8680","","","","","","","","","","","","","","","","","","","195","195","195","61.63102340698242","61.479217529296875","61.78282928466797","198","198","198","61.646636962890625","61.646636962890625","61.646636962890625","","","","","","","","","","","","","","","","","",""
"8683","","","","","","","","","","","","","","","","","","","194","194","194","61.43000030517578","61.43000030517578","61.43000030517578","","","","","","","","","","","","","","","","","","","","","","","",""
"8685","","","","","","","240","240","240","63.6126708984375","63.6126708984375","63.6126708984375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8688","205","205","205","61.81137466430664","61.81137466430664","61.81137466430664","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8691","","","","","","","249","249","249","63.45404815673828","63.45404815673828","63.45404815673828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8694","203","203","203","62.23556900024414","62.23556900024414","62.23556900024414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8695","","","","","","","","","","","","","","","","","","","","","","","","","198","198","198","62.03728103637695","62.03728103637695","62.03728103637695","","","","","","","","","","","","","","","","","",""
"8696","","","","","","","264","264","264","63.559715270996094","63.559715270996094","63.559715270996094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8698","203","203","203","61.57787322998047","61.57787322998047","61.57787322998047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178","178","178","61.819522857666016","61.819522857666016","61.819522857666016"
"8699","","","","","","","257","257","257","63.77113342285156","63.77113342285156","63.77113342285156","","","","","","","196","196","196","61.914466857910156","61.914466857910156","61.914466857910156","","","","","","","","","","","","","","","","","","","","","","","",""
"8702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","200","200","61.66432571411133","61.66432571411133","61.66432571411133","","","","","","","","","","","",""
"8707","","","","","","","","","","","","","","","","","","","196","196","196","61.79623794555664","61.79623794555664","61.79623794555664","","","","","","","","","","","","","","","","","","","","","","","",""
"8709","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178","178","178","62.50049591064453","62.50049591064453","62.50049591064453"
"8714","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201","201","201","62.13801193237305","62.13801193237305","62.13801193237305","","","","","","","","","","","",""
"8719","","","","","","","","","","","","","","","","","","","","","","","","","199","199","199","61.725276947021484","61.725276947021484","61.725276947021484","","","","","","","","","","","","","","","","","",""
"8720","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","179","179","179","62.30116271972656","62.30116271972656","62.30116271972656"
"8725","","","","","","","","","","","","","","","","","","","196","196","196","61.88246154785156","61.88246154785156","61.88246154785156","","","","","","","","","","","","","","","","","","","","","","","",""
"8733","205","205","205","64.094482421875","64.094482421875","64.094482421875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8734","","","","","","","246","246","246","62.76050567626953","62.76050567626953","62.76050567626953","","","","","","","196","196","196","61.59101104736328","61.59101104736328","61.59101104736328","","","","","","","","","","","","","","","","","","","","","","","",""
"8735","","","","","","","","","","","","","","","","","","","","","","","","","199","199","199","61.91133499145508","61.91133499145508","61.91133499145508","","","","","","","","","","","","","","","","","",""
"8740","","","","","","","","","","","","","","","","","","","195","195","195","61.49069595336914","61.49069595336914","61.49069595336914","","","","","","","","","","","","","","","","","","","","","","","",""
"8749","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","179","179","179","60.937469482421875","60.937469482421875","60.937469482421875"
"8754","","","","","","","265","265","265","63.69508743286133","63.69508743286133","63.69508743286133","","","","","","","195","195","195","61.71651840209961","61.71651840209961","61.71651840209961","","","","","","","","","","","","","","","","","","","","","","","",""
"8755","","","","","","","258","258","258","63.55961227416992","63.55961227416992","63.55961227416992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8757","","","","","","","","","","","","","","","","","","","","","","","","","199","199","199","61.834537506103516","61.834537506103516","61.834537506103516","","","","","","","","","","","","","","","","","",""
"8761","","","","","","","250","250","250","63.56481170654297","63.56481170654297","63.56481170654297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8763","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","200","200","61.70686340332031","61.70686340332031","61.70686340332031","","","","","","","","","","","",""
"8767","","","","","","","","","","","","","","","","","","","195","195","195","62.22616195678711","62.22616195678711","62.22616195678711","","","","","","","","","","","","","","","","","","","","","","","",""
